battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
13483;1380;1210;53,10;871;185;0,95;25,05;1,53;1,40;0,35;597;1,26;55;2;1
575;1154;1109;52,52;658;191;0,66;23,30;0,75;3,62;0,15;524;0,87;55;1;0
25792;1156;1022;49,78;930;213;0,71;23,65;1,33;1,27;0,48;538;0,93;55;2;1
3356;513;392;43,12;402;66;0,45;24,70;0,55;1,64;0,35;316;0,60;55;2;1
41581;1949;2003;54,49;1309;442;1,01;33,07;1,27;0,62;0,86;760;1,51;55;1;0
91677;593;540;45,30;560;200;0,53;21,74;0,62;0,76;0,23;391;0,67;55;2;1
775;1077;786;51,61;382;94;0,83;24,65;1,32;1,26;1,41;342;1,11;55;1;0
12622;1345;1383;48,61;1076;329;0,74;28,56;0,97;1,06;0,47;473;1,04;55;1;0
88527;1150;1228;50,27;1008;532;0,69;20,30;1,78;0,53;0,39;632;0,86;55;2;1
71170;1657;1711;52,60;1128;360;1,02;33,68;1,01;0,83;0,56;700;1,53;55;1;0
26337;1209;1192;49,71;746;215;0,79;30,05;0,95;1,71;0,60;378;1,13;55;2;1
28715;719;695;45,74;744;292;0,51;18,10;0,90;0,69;0,19;433;0,63;55;2;1
24711;50;51;43,35;152;128;0,18;16,47;0,54;1,03;0,18;210;0,21;55;2;1
1740;448;347;44,94;415;145;0,36;24,37;0,56;1,73;0,23;361;0,47;55;1;0
36181;549;528;44,99;644;350;0,40;19,09;0,96;0,63;0,27;455;0,50;55;2;1
25523;1219;1256;50,73;922;287;0,81;28,53;0,88;1,34;0,31;599;1,14;55;1;0
5907;426;359;44,96;263;124;0,44;17,12;0,78;0,62;0,22;268;0,54;55;2;1
973;159;137;42,55;238;131;0,25;13,77;0,60;1,35;0,04;281;0,30;55;2;1
4973;609;551;46,29;443;166;0,56;20,21;0,68;0,79;0,31;324;0,70;55;2;1
16613;795;731;45,59;795;276;0,47;18,75;0,98;1,28;0,08;503;0,58;55;1;0
3270;1025;959;48,53;871;240;0,62;26,02;0,72;1,76;0,45;598;0,83;55;2;1
26974;1076;1106;49,40;860;291;0,73;29,90;0,89;0,70;0,62;408;1,04;55;1;0
14534;1558;1560;51,88;1198;403;0,92;33,64;1,02;1,12;0,78;518;1,38;55;1;0
1299;400;320;43,03;251;101;0,37;24,71;0,49;1,71;0,65;245;0,49;55;1;0
610;210;163;41,80;173;98;0,21;16,56;0,77;0,83;0,18;210;0,25;55;2;1
2838;828;758;47,04;742;206;0,58;17,90;0,74;0,63;0,05;548;0,70;55;1;0
1975;1001;977;47,09;843;207;0,65;22,68;0,62;1,05;0,09;588;0,84;55;1;0
907;793;658;46,20;362;133;0,47;16,21;0,77;1,46;0,30;330;0,56;55;2;1
635;267;193;47,87;225;131;0,28;15,43;0,70;1,67;0,05;334;0,33;55;1;0
86;1403;1283;50,00;1255;192;0,72;39,53;0,45;6,56;0,55;737;1,19;55;1;0
