battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
15215;1035;881;49,35;791;169;0,63;20,35;1,28;1,13;0,41;430;0,79;16;1;1
104269;1387;1385;49,82;1254;419;0,82;24,51;1,39;0,77;0,55;661;1,09;16;1;1
30552;1322;1269;50,83;1023;312;0,84;31,44;0,84;1,09;0,75;493;1,23;16;2;0
50233;2174;2312;55,59;1693;569;1,12;31,84;1,35;0,38;0,51;776;1,64;16;1;1
48213;1052;1034;47,24;1061;256;0,71;29,68;0,63;1,05;0,37;559;1,01;16;2;0
71126;373;350;44,65;426;188;0,45;28,52;0,40;1,27;0,39;324;0,63;16;1;1
85828;1180;1177;48,49;1219;402;0,80;27,71;0,92;1,04;0,54;611;1,10;16;1;1
2731;456;431;43,39;617;259;0,39;17,06;0,85;0,65;0,14;472;0,46;16;2;0
42604;840;819;47,04;811;313;0,62;24,38;0,76;0,54;0,52;474;0,82;16;2;0
59639;1723;1765;52,57;1299;437;1,04;34,18;0,94;0,86;0,54;733;1,59;16;1;1
14365;467;415;45,61;440;206;0,38;27,40;0,65;0,44;0,28;303;0,53;16;2;0
16486;1814;1960;52,95;1654;537;0,96;30,77;1,21;0,57;0,41;724;1,38;16;1;1
45636;1128;1182;49,09;1202;300;0,77;33,05;0,59;1,12;0,44;546;1,15;16;2;0
3278;909;822;47,47;874;241;0,56;32,92;0,50;0,85;0,55;531;0,84;16;1;1
4283;2211;2323;54,26;2202;569;1,08;31,75;1,51;0,65;0,44;873;1,58;16;1;1
10071;710;704;46,49;741;261;0,57;28,95;0,56;0,97;0,25;522;0,80;16;2;0
2478;519;422;45,16;600;221;0,43;28,25;0,53;1,04;0,35;401;0,60;16;2;0
57541;1842;1979;53,94;1515;509;0,98;31,34;1,26;0,80;0,33;663;1,43;16;1;1
9265;834;793;45,88;581;217;0,58;15,68;0,94;0,41;0,30;370;0,69;16;1;1
44243;1070;1090;46,43;1142;314;0,72;28,42;0,60;0,74;0,46;554;1,01;16;2;0
28678;1135;1123;47,29;1001;310;0,75;25,78;0,94;1,04;0,50;532;1,02;16;2;0
192;984;976;46,35;1463;263;0,60;20,83;0,69;0,07;0,01;620;0,76;16;2;0
19292;960;956;47,84;842;288;0,67;23,06;0,76;1,02;0,27;432;0,87;16;1;1
59117;1714;1765;51,93;1520;495;0,98;29,58;1,15;1,06;0,55;744;1,39;16;1;1
18638;1732;1822;52,22;1446;419;0,97;34,01;0,99;1,54;0,60;729;1,47;16;2;0
281;1055;1084;45,55;1534;450;0,60;32,38;0,75;1,93;0,47;767;0,88;16;2;0
32432;814;786;46,15;784;261;0,56;22,57;0,75;0,82;0,21;433;0,73;16;2;0
2250;353;235;43,29;369;140;0,33;28,09;0,26;0,65;0,52;385;0,45;16;1;1
3964;910;884;44,27;1254;308;0,61;17,41;0,78;0,69;0,11;638;0,73;16;2;0
8257;1390;1438;49,39;1154;333;0,74;18,57;1,21;0,64;0,15;720;0,91;16;1;1
