battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
74112;1842;1723;51,82;1639;271;1,08;36,74;0,91;1,45;0,66;714;1,71;13;2;0
16631;1783;1437;51,00;1393;154;1,08;35,76;0,98;1,12;0,96;668;1,68;13;1;1
9986;898;735;49,66;564;118;0,66;19,85;1,56;0,91;0,40;384;0,82;13;1;1
46425;1525;1527;50,65;1221;390;0,81;21,38;1,37;0,96;0,24;652;1,03;13;2;0
19728;893;848;48,30;814;258;0,62;23,55;1,03;0,56;0,48;538;0,81;13;1;1
81173;1221;1215;50,01;940;235;0,81;29,75;0,76;0,60;0,59;475;1,15;13;2;0
30106;2466;2681;57,11;1980;691;1,10;33,11;1,63;0,53;0,72;819;1,65;13;2;0
43275;1532;1603;49,71;1560;396;0,88;29,21;0,84;0,62;0,40;667;1,24;13;2;0
24890;808;789;47,71;812;307;0,54;24,91;0,82;1,35;0,22;466;0,71;13;1;1
39932;580;585;46,05;679;298;0,44;27,12;0,40;1,17;0,34;453;0,61;13;2;0
22625;1125;1125;48,16;905;344;0,74;23,27;1,18;0,49;0,44;446;0,96;13;1;1
36254;1278;1317;49,33;1219;418;0,78;25,73;1,00;0,62;0,32;654;1,06;13;1;1
57676;850;851;47,26;819;358;0,58;19,11;0,94;0,56;0,28;536;0,72;13;1;1
21705;2275;2417;57,57;2215;570;1,03;30,21;1,29;0,41;0,44;896;1,48;13;2;0
7653;2914;3191;60,36;2482;650;1,22;22,02;1,83;0,23;0,12;1008;1,56;13;1;1
14600;1963;2054;53,49;1440;369;1,02;27,97;1,14;0,39;0,52;715;1,42;13;1;1
791;1077;1029;50,57;887;213;0,77;28,70;0,51;0,50;0,51;592;1,08;13;1;1
6613;1755;1832;51,94;1710;393;0,90;31,11;1,00;0,78;0,30;798;1,31;13;1;1
35437;948;1006;48,12;817;396;0,57;26,22;0,82;0,70;0,41;433;0,77;13;1;1
27386;1265;1206;50,02;1015;321;0,73;16,16;1,26;0,43;0,32;536;0,86;13;2;0
8141;3190;3519;59,49;3207;602;1,28;33,78;1,48;0,27;0,36;1069;1,93;13;2;0
34058;1199;1191;49,36;982;305;0,81;26,44;0,85;1,62;0,54;529;1,11;13;1;1
69113;375;329;45,39;406;215;0,41;19,65;0,55;0,89;0,27;308;0,51;13;2;0
16368;900;952;49,08;684;342;0,68;27,83;0,93;0,94;0,33;389;0,94;13;1;1
12723;1044;1040;48,31;966;251;0,69;31,31;0,59;1,15;0,51;588;1,00;13;2;0
11740;736;676;47,21;626;241;0,58;30,14;0,57;1,04;0,61;371;0,84;13;2;0
510;521;458;43,33;612;174;0,39;19,22;0,47;0,58;0,06;497;0,49;13;2;0
2417;1405;1348;51,59;1369;311;0,69;23,13;0,91;0,96;0,39;725;0,90;13;2;0
6742;1933;2102;52,80;1833;544;0,92;30,27;1,14;0,62;0,32;851;1,32;13;1;1
3401;1432;1495;50,28;1640;579;0,84;33,70;0,99;0,35;0,28;799;1,27;13;2;0
