battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
13821;1170;1103;49,70;950;268;0,78;28,31;1,05;0,64;0,65;578;1,09;16;1;0
25494;1268;1235;49,94;1100;226;0,85;30,69;0,77;1,47;0,42;560;1,22;16;2;1
2292;169;178;40,49;313;183;0,28;15,36;0,61;1,29;0,09;378;0,33;16;1;0
6981;1315;1140;50,80;780;195;0,81;30,00;1,08;1,59;0,99;444;1,16;16;1;0
13417;664;636;45,46;703;215;0,50;21,87;0,59;0,26;0,16;383;0,64;16;1;0
58231;2679;2668;58,21;1730;570;1,31;32,81;1,57;1,64;0,99;864;1,95;16;2;1
10527;1244;1199;48,41;1252;249;0,88;30,83;0,52;0,89;0,56;560;1,27;16;2;1
8277;477;395;45,87;408;157;0,42;17,04;0,82;1,31;0,32;320;0,50;16;1;0
201;232;164;44,28;200;116;0,29;27,36;0,40;1,29;0,42;248;0,40;16;2;1
6015;538;473;44,62;516;181;0,45;21,53;0,53;1,18;0,40;337;0,57;16;1;0
43548;2584;2638;58,26;1726;595;1,34;43,54;1,38;1,37;0,93;824;2,37;16;1;0
5254;608;518;45,89;605;182;0,46;21,91;0,39;0,41;0,17;382;0,60;16;2;1
15962;1702;1740;51,31;1387;334;0,88;30,43;0,99;1,00;0,47;642;1,27;16;1;0
32154;1075;1197;49,11;1184;621;0,65;21,13;1,33;0,52;0,25;672;0,82;16;2;1
23896;1358;1398;48,48;1465;383;0,86;36,61;0,80;0,33;0,39;615;1,35;16;1;0
29984;1933;2063;53,56;1296;439;1,01;28,44;1,34;0,46;0,43;670;1,41;16;1;0
31907;1130;1169;50,26;757;302;0,77;32,00;0,76;0,84;0,75;514;1,13;16;1;0
5044;2588;2494;60,11;1633;373;1,41;44,11;0,98;1,48;0,87;758;2,52;16;2;1
1601;304;230;43,97;342;146;0,28;12,24;0,60;0,30;0,19;301;0,32;16;2;1
248;375;296;46,77;596;278;0,38;23,39;0,46;1,55;0,04;458;0,50;16;1;0
47209;1089;1100;49,72;762;393;0,65;21,48;1,36;0,71;0,44;509;0,83;16;2;1
26623;707;665;46,67;812;264;0,50;24,51;0,63;0,68;0,24;555;0,66;16;2;1
105460;1549;1504;51,02;1356;310;0,96;27,60;0,98;1,48;0,35;623;1,33;16;2;1
23709;1477;1497;52,44;890;308;0,88;24,75;1,12;0,81;0,47;489;1,17;16;2;1
14038;896;839;48,41;687;223;0,61;21,12;0,86;0,66;0,43;382;0,78;16;1;0
38853;936;831;48,43;801;183;0,67;28,02;0,83;1,69;0,45;442;0,94;16;2;1
29736;1021;1007;48,79;835;346;0,66;23,28;1,03;1,46;0,27;476;0,87;16;1;0
4536;1507;1550;51,46;1023;227;0,92;37,39;0,57;1,49;0,45;581;1,47;16;2;1
3698;728;722;46,21;751;216;0,67;30,67;0,55;0,53;0,25;529;0,96;16;1;0
4795;593;492;45,42;606;208;0,43;26,99;0,62;0,17;0,18;498;0,59;16;2;1
