battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
24094;1311;1196;50,32;917;174;0,83;29,99;0,84;2,14;0,61;442;1,18;20;1;1
63999;1489;1487;50,58;1341;398;0,86;32,85;0,96;0,41;0,53;517;1,28;20;2;0
105944;800;830;47,27;719;353;0,61;30,91;0,80;0,63;0,78;498;0,88;20;2;0
23332;1676;1804;52,08;1326;492;0,93;26,71;1,37;0,78;0,29;762;1,27;20;1;1
108340;1803;1770;52,15;1379;425;1,02;36,14;1,06;0,92;0,74;593;1,60;20;1;1
37077;395;304;45,57;424;163;0,38;21,39;0,60;0,73;0,29;310;0,49;20;2;0
24344;1163;1161;49,66;916;329;0,76;22,02;1,07;0,48;0,42;469;0,97;20;2;0
2617;288;229;45,70;256;120;0,34;13,14;0,84;0,69;0,23;241;0,39;20;1;1
40102;610;653;46,38;626;373;0,44;26,14;0,63;0,69;0,36;489;0,59;20;1;1
8557;801;740;46,87;679;267;0,51;21,02;0,96;1,10;0,43;396;0,65;20;2;0
39667;1866;1936;54,21;1257;475;1,04;33,13;1,43;0,53;0,65;567;1,56;20;2;0
16597;860;884;48,68;618;394;0,59;19,99;1,34;0,46;0,31;406;0,74;20;1;1
17266;1928;2040;53,30;1627;435;0,96;27,72;1,15;0,64;0,32;775;1,33;20;2;0
46237;2079;2143;54,99;1756;482;1,00;20,42;1,58;0,60;0,24;773;1,26;20;1;1
36181;549;528;44,99;644;350;0,40;19,09;0,96;0,63;0,27;455;0,50;20;2;0
4986;799;728;48,82;562;250;0,51;17,75;1,04;1,19;0,30;394;0,61;20;1;1
7489;1739;1738;52,88;1113;393;0,93;25,42;1,21;0,45;0,52;580;1,25;20;1;1
4639;825;799;45,16;913;309;0,52;19,44;0,78;0,27;0,19;576;0,64;20;2;0
36848;1750;1829;54,14;1625;484;0,95;27,00;1,12;1,07;0,22;805;1,30;20;1;1
23511;1870;1952;53,49;1490;355;0,93;24,95;1,03;0,41;0,30;736;1,24;20;1;1
180;2044;1997;51,67;1605;288;1,08;37,78;1,07;0,89;0,88;754;1,74;20;2;0
375;614;601;48,80;764;183;0,59;26,40;0,29;0,34;0,13;524;0,81;20;1;1
53385;565;454;45,16;595;201;0,38;20,48;0,74;0,69;0,11;412;0,48;20;2;0
42979;1380;1431;50,32;1204;419;0,77;21,65;1,12;0,50;0,23;645;0,98;20;1;1
53653;1063;1048;49,56;869;344;0,67;17,70;1,16;0,46;0,31;453;0,81;20;1;1
81939;1168;1241;49,64;1133;454;0,71;27,17;1,05;1,12;0,32;480;0,98;20;1;1
2191;510;440;45,37;369;181;0,39;16,80;0,95;0,31;0,33;301;0,47;20;2;0
593;800;813;44,86;844;344;0,54;17,37;1,26;0,36;0,15;569;0,66;20;2;0
1740;824;743;44,94;1301;348;0,49;20,75;0,92;0,21;0,06;709;0,62;20;2;0
1013;2014;1982;51,73;1731;406;0,95;22,11;1,46;0,06;0,42;857;1,22;20;2;0
