battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
5955;868;715;48,11;626;70;0,66;24,79;0,82;0,98;0,50;491;0,87;15;2;1
32371;1361;1401;48,16;1179;406;0,75;24,65;1,12;1,90;0,36;614;0,99;15;1;0
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;15;2;1
15542;735;717;45,89;843;332;0,52;21,44;0,73;0,87;0,29;576;0,66;15;1;0
19626;1701;1777;49,93;1474;567;0,97;31,08;1,28;1,02;0,35;771;1,41;15;1;0
42313;1198;1097;49,73;924;156;0,83;33,34;0,59;1,15;0,57;410;1,25;15;1;0
60173;2357;2432;56,29;1842;571;1,09;27,44;1,63;1,14;0,70;713;1,51;15;2;1
19513;2418;2484;55,59;2453;499;1,26;38,34;1,06;1,09;0,50;975;2,04;15;2;1
53314;1730;1710;52,78;1376;336;0,97;27,74;1,15;1,44;0,46;579;1,34;15;1;0
30553;2216;2351;55,95;1845;550;1,15;29,16;1,28;0,36;0,47;770;1,62;15;2;1
46045;1363;1309;50,79;1044;299;0,93;34,42;0,97;1,16;0,71;504;1,42;15;2;1
14362;1507;1556;52,35;1024;303;0,90;32,87;0,80;1,29;0,56;528;1,34;15;2;1
45618;783;782;47,20;741;443;0,52;15,04;1,44;0,42;0,20;410;0,61;15;2;1
11157;1116;964;49,94;832;114;0,70;28,33;0,78;1,42;0,56;439;0,98;15;1;0
76010;1735;1831;52,28;1436;503;0,93;22,75;1,37;0,63;0,41;634;1,20;15;1;0
24731;526;479;45,47;516;225;0,42;18,63;0,68;0,65;0,22;374;0,52;15;2;1
49643;1172;1223;48,35;1184;401;0,75;30,92;0,84;0,62;0,40;634;1,08;15;1;0
21898;1060;1137;50,18;890;404;0,63;31,76;0,76;1,45;0,57;425;0,92;15;1;0
30910;1200;1090;48,98;1018;277;0,75;25,69;0,95;0,74;0,54;448;1,01;15;2;1
35485;1852;1965;52,70;1505;438;0,95;25,81;1,11;0,70;0,38;619;1,28;15;1;0
40765;1204;1170;49,38;984;226;0,92;36,67;0,51;0,97;1,01;431;1,46;15;2;1
53653;1395;1430;49,45;1310;301;0,92;35,09;0,49;1,02;0,43;493;1,42;15;2;1
49849;2026;2120;52,78;1622;442;1,10;31,45;1,14;0,67;0,50;699;1,60;15;1;0
60221;590;531;45,17;738;220;0,50;24,53;0,51;1,33;0,34;479;0,67;15;1;0
33424;938;898;47,81;721;260;0,63;22,19;0,89;0,43;0,45;422;0,81;15;1;0
14001;990;1011;48,40;870;361;0,68;22,78;0,90;1,10;0,42;480;0,89;15;2;1
19566;620;385;47,10;425;18;0,65;28,81;0,66;1,59;0,80;296;0,91;15;2;1
4617;1459;1627;52,41;1474;626;0,90;35,35;1,20;0,55;0,29;816;1,39;15;1;0
3202;3202;3432;57,37;2531;528;1,28;30,95;1,62;0,22;0,48;1062;1,86;15;2;1
2364;1253;1246;48,27;1298;306;0,74;28,89;0,92;0,64;0,22;725;1,04;15;1;0
