battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
49946;1628;1604;52,37;1300;299;1,02;39,76;0,66;1,28;0,74;680;1,70;206;1;0
74930;1202;1242;49,10;1070;394;0,74;27,12;1,07;0,54;0,23;666;1,01;206;2;1
9299;2128;2217;54,08;1636;430;1,07;32,00;1,23;0,84;0,57;870;1,58;206;2;1
23687;1356;1007;50,25;1206;150;0,91;31,97;1,21;0,97;0,63;604;1,34;206;1;0
93100;1038;1027;48,04;985;418;0,61;14,60;1,35;0,54;0,39;553;0,72;206;1;0
49113;487;453;43,74;659;309;0,40;14,74;0,72;0,51;0,10;528;0,47;206;2;1
58056;1636;1464;51,74;1271;323;0,96;28,22;1,26;0,97;0,84;524;1,34;206;1;0
47534;1083;1069;49,67;673;267;0,77;20,30;1,02;0,52;0,44;395;0,96;206;2;1
38445;759;750;46,60;804;295;0,63;27,97;0,59;0,75;0,40;441;0,87;206;1;0
71066;1231;1272;49,08;1293;398;0,70;20,46;0,91;0,59;0,24;579;0,88;206;2;1
61085;789;743;46,40;821;261;0,55;19,31;0,75;0,87;0,18;528;0,69;206;1;0
29004;1142;1219;49,62;1042;414;0,74;30,56;0,99;0,88;0,25;532;1,07;206;2;1
22140;1544;1576;51,98;1174;363;0,82;26,09;1,06;0,51;0,42;577;1,10;206;2;1
70841;2107;2069;55,41;1682;467;1,19;31,31;1,22;2,00;0,65;710;1,74;206;2;1
6820;680;597;46,29;712;281;0,40;14,47;1,18;0,67;0,08;464;0,47;206;2;1
26373;1517;1636;51,02;1383;491;0,91;30,27;1,20;0,57;0,32;575;1,30;206;1;0
14948;585;515;48,11;411;194;0,53;19,39;1,23;1,31;0,43;324;0,66;206;2;1
10838;1217;1138;50,91;797;174;0,91;35,50;0,48;1,21;0,88;421;1,41;206;1;0
9448;1527;1609;50,56;1319;455;0,86;22,00;1,39;0,28;0,35;583;1,11;206;2;1
39932;1070;1043;49,63;873;320;0,65;17,17;1,15;0,56;0,35;452;0,79;206;1;0
15495;1683;1783;53,12;1175;409;0,95;29,75;1,14;0,60;0,49;550;1,35;206;1;0
65324;1133;1180;49,72;959;345;0,76;28,73;0,83;0,84;0,46;506;1,06;206;1;0
28856;1176;1147;49,70;976;364;0,72;17,42;1,23;0,72;0,25;476;0,87;206;1;0
7781;4225;4445;62,60;3780;553;1,74;45,33;1,31;0,41;0,73;1205;3,18;206;1;0
57203;936;967;47,82;838;235;0,67;24,22;0,92;1,44;0,27;403;0,88;206;1;0
33413;412;360;44,45;493;241;0,35;15,32;0,62;0,63;0,15;363;0,41;206;2;1
2907;2873;3072;57,79;2311;453;1,17;30,65;1,62;0,50;0,29;1008;1,69;206;2;1
19496;634;594;46,67;597;306;0,49;19,74;1,21;0,94;0,19;466;0,61;206;1;0
50934;1315;1352;49,91;1082;406;0,81;37,26;1,04;0,88;0,50;549;1,29;206;2;1
2012;854;808;49,40;1187;471;0,49;27,58;0,59;0,55;0,06;684;0,68;206;2;1
