battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
53178;1142;1083;48,87;973;314;0,79;31,46;1,01;1,28;0,45;465;1,16;34;1;1
24941;811;751;46,94;775;248;0,59;25,24;0,76;1,14;0,39;453;0,79;34;2;0
47283;709;653;46,73;766;292;0,52;17,10;1,09;0,79;0,23;544;0,62;34;2;0
68392;1477;1487;52,07;1138;321;0,93;31,42;1,04;1,28;0,39;649;1,36;34;1;1
6934;1289;1359;51,00;1248;346;0,74;31,22;0,69;1,48;0,44;610;1,08;34;1;1
147;14;45;39,46;178;132;0,15;10,20;1,24;0,07;0,00;278;0,17;34;2;0
25384;1886;1986;52,34;1515;597;0,91;28,93;1,32;0,75;0,70;757;1,28;34;2;0
58085;738;735;46,50;763;366;0,51;21,41;0,94;0,58;0,22;450;0,65;34;1;1
23607;1423;1488;50,97;1391;443;0,88;39,88;0,63;0,88;0,49;739;1,46;34;1;1
36181;549;528;44,99;644;350;0,40;19,09;0,96;0,63;0,27;455;0,50;34;1;1
26622;1859;1982;51,89;1731;489;0,99;29,82;1,03;0,37;0,43;721;1,42;34;2;0
16626;1339;1403;51,08;1356;467;0,78;24,92;1,01;0,63;0,24;654;1,04;34;2;0
12248;538;459;44,72;616;218;0,47;30,05;0,39;0,47;0,35;374;0,67;34;2;0
7902;1676;1760;52,02;1631;426;0,91;24,46;1,15;0,44;0,29;801;1,21;34;2;0
7395;533;492;45,37;619;317;0,39;16,84;1,04;0,63;0,14;440;0,47;34;2;0
280;892;798;43,57;1720;356;0,52;24,64;0,51;1,02;0,02;752;0,69;34;2;0
46093;1171;1250;49,05;1068;467;0,74;24,63;1,19;0,95;0,21;649;0,99;34;1;1
3924;624;543;45,41;548;170;0,48;25,31;0,63;0,66;0,19;345;0,64;34;1;1
9468;1858;1940;49,75;1875;425;0,94;32,33;0,86;0,89;0,40;801;1,39;34;1;1
93243;1323;1352;50,36;1050;457;0,79;24,86;1,31;0,41;0,53;543;1,06;34;1;1
21221;1156;1210;49,62;1111;449;0,66;29,04;1,02;0,33;0,26;582;0,94;34;1;1
38521;518;488;46,70;533;223;0,52;30,76;0,46;1,49;0,32;340;0,76;34;2;0
15565;1121;1071;50,19;787;213;0,85;27,66;0,75;2,93;0,42;486;1,17;34;1;1
9820;709;618;45,41;923;311;0,47;33,76;0,65;0,35;0,44;547;0,71;34;2;0
31643;918;920;46,50;896;464;0,52;20,64;1,23;0,62;0,27;590;0,66;34;1;1
510;669;636;46,47;464;271;0,56;32,94;0,60;1,67;0,60;386;0,83;34;1;1
1728;2133;2342;54,17;2398;286;1,06;32,18;0,59;2,06;0,25;886;1,56;34;1;1
68;436;335;45,59;648;186;0,35;22,06;0,53;0,19;0,00;539;0,45;34;2;0
