battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
21384;1877;1969;54,37;1257;415;1,03;36,86;1,25;1,06;0,79;766;1,64;1;1;0
21558;1107;1086;47,86;919;287;0,76;28,03;0,81;0,71;0,64;575;1,06;1;2;1
76839;1030;1004;47,18;863;320;0,69;21,47;1,06;0,87;0,51;515;0,88;1;2;1
18686;1164;941;50,81;741;127;0,85;35,06;0,77;1,45;0,86;423;1,31;1;2;1
66457;1849;1760;53,92;1304;388;1,05;30,63;1,48;0,82;0,80;723;1,51;1;2;1
39663;723;737;45,33;739;369;0,53;21,87;0,94;1,33;0,23;487;0,68;1;2;1
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;1;1;0
8245;1130;1111;49,99;649;242;0,76;24,74;1,06;0,27;0,44;428;1,01;1;2;1
28122;1721;1780;52,94;1224;394;0,90;26,89;1,36;0,76;0,47;646;1,23;1;2;1
25755;1897;2029;53,20;1360;588;0,88;23,64;1,67;0,40;0,59;728;1,15;1;1;0
2730;887;867;48,64;705;171;0,66;28,35;0,46;0,41;0,34;457;0,93;1;1;0
26408;1386;1418;51,08;973;397;0,93;30,50;1,04;1,06;0,70;562;1,34;1;1;0
14243;1340;1328;49,61;1088;287;0,87;29,78;0,79;1,15;0,73;531;1,23;1;2;1
24588;1316;1348;49,92;1170;360;0,79;24,38;0,90;0,22;0,25;504;1,05;1;2;1
99492;1596;1666;52,31;1073;383;1,03;32,41;1,11;1,17;0,42;710;1,52;1;1;0
6928;474;343;45,97;323;124;0,39;19,46;0,54;0,37;0,36;288;0,48;1;1;0
38321;1080;1109;48,43;1180;292;0,77;29,51;0,60;0,69;0,32;594;1,09;1;1;0
28930;1947;2084;53,23;1412;462;0,97;26,81;1,22;0,27;0,44;673;1,33;1;2;1
33941;1140;1152;48,66;1086;357;0,72;27,92;0,94;0,97;0,25;617;1,00;1;2;1
4668;1044;972;46,34;1205;391;0,49;11,14;1,47;0,44;0,05;686;0,55;1;2;1
3224;443;395;45,25;322;146;0,47;20,69;0,71;0,49;0,29;271;0,59;1;1;0
13479;440;381;46,03;393;233;0,36;13,99;0,92;0,50;0,19;355;0,41;1;1;0
6404;774;716;45,99;686;220;0,52;21,44;0,65;0,50;0,38;406;0,66;1;2;1
7552;480;405;43,82;471;188;0,37;23,28;0,58;1,39;0,21;335;0,48;1;2;1
12384;678;658;44,77;635;239;0,47;22,68;0,69;0,70;0,31;385;0,61;1;1;0
43615;700;639;45,66;689;224;0,50;23,07;0,62;0,31;0,19;529;0,65;1;1;0
27590;874;840;46,73;982;410;0,51;19,24;1,30;0,87;0,26;591;0,63;1;1;0
4786;1058;1039;47,58;1033;358;0,59;17,70;1,22;0,31;0,15;636;0,72;1;2;1
7769;1060;1026;50,05;809;245;0,73;32,64;0,63;0,52;0,59;447;1,09;1;1;0
5664;961;1001;45,46;1134;320;0,67;25,62;0,64;1,00;0,20;642;0,90;1;1;0
