battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
47279;1590;1358;51,06;1203;226;0,98;27,52;1,14;2,51;0,69;634;1,36;26;1;0
16194;1021;1024;48,67;912;311;0,70;23,19;0,89;0,73;0,29;498;0,92;26;2;1
43508;1592;1480;51,48;1300;292;0,92;22,31;1,24;0,88;0,46;560;1,19;26;2;1
24543;1389;1394;52,05;1006;324;0,77;22,74;1,23;0,66;0,41;542;0,99;26;1;0
34631;1808;1799;52,56;1548;335;1,02;34,07;0,95;0,57;0,68;598;1,55;26;2;1
21245;984;950;47,70;997;267;0,70;29,83;0,55;0,64;0,40;432;0,99;26;1;0
4668;564;458;46,74;358;144;0,46;16,54;1,16;1,32;0,54;284;0,56;26;1;0
28782;2226;2409;57,18;1903;647;1,13;32,04;1,35;0,17;0,30;893;1,66;26;2;1
30106;2466;2681;57,11;1980;691;1,10;33,11;1,63;0,53;0,72;819;1,65;26;1;0
10326;997;1034;47,89;776;420;0,61;17,37;1,33;0,63;0,30;485;0,74;26;2;1
12066;2518;2734;56,02;2033;534;1,12;26,53;1,49;0,47;0,45;940;1,52;26;1;0
18126;1084;1007;48,07;904;310;0,60;10,22;1,51;0,27;0,23;523;0,67;26;2;1
13704;1191;1210;48,41;995;463;0,64;19,88;1,54;0,84;0,31;511;0,80;26;2;1
555;630;571;49,55;477;232;0,56;20,18;1,13;2,00;0,46;390;0,70;26;1;0
15585;1998;1974;53,71;1195;270;1,07;27,68;1,10;0,34;0,76;562;1,48;26;1;0
50695;555;538;45,23;656;327;0,43;17,14;0,78;0,38;0,36;425;0,52;26;2;1
13249;1907;1989;52,52;1383;386;0,95;33,76;1,00;0,41;0,67;657;1,44;26;2;1
10433;808;702;46,66;681;247;0,46;15,07;1,02;0,56;0,09;454;0,54;26;2;1
8916;1756;1841;52,15;1366;431;0,91;25,62;1,39;0,56;0,46;636;1,22;26;2;1
31221;2592;2588;56,21;1899;561;1,28;33,38;1,52;0,46;0,71;891;1,92;26;2;1
3545;429;345;45,84;362;150;0,35;16,30;0,74;1,18;0,14;283;0,42;26;1;0
781;843;751;48,66;659;224;0,59;12,42;0,97;0,26;0,50;467;0,67;26;1;0
21705;2275;2417;57,57;2215;570;1,03;30,21;1,29;0,41;0,44;896;1,48;26;1;0
3267;606;551;46,10;412;165;0,57;24,61;0,64;0,93;0,76;319;0,75;26;1;0
18226;1591;1761;51,46;1478;656;0,91;26,99;1,51;0,77;0,27;803;1,24;26;1;0
22813;1128;1083;50,64;702;314;0,79;27,75;1,14;1,94;0,59;429;1,10;26;2;1
13894;866;854;45,67;1006;275;0,59;28,21;0,55;0,76;0,21;581;0,82;26;2;1
75467;1278;1188;50,72;1068;242;0,77;18,49;1,22;0,89;0,37;575;0,94;26;1;0
330;1577;1359;50,30;750;300;0,90;38,48;1,20;1,25;1,15;592;1,46;26;1;0
1329;357;270;43,34;481;194;0,28;9,93;0,78;1,29;0,04;368;0,31;26;2;1
