battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
64606;1515;1437;52,97;1003;337;1,03;33,23;1,12;2,94;0,74;581;1,54;206;1;1
16819;1091;1041;49,60;783;250;0,70;23,55;0,93;0,72;0,37;499;0,92;206;1;1
63483;1300;1306;50,05;1299;640;0,70;16,65;1,77;0,70;0,35;684;0,84;206;1;1
21223;801;792;47,95;700;368;0,54;14,59;1,33;0,51;0,20;407;0,63;206;1;1
52190;1498;1571;49,52;1399;441;0,83;24,14;1,10;0,52;0,38;640;1,09;206;2;0
18111;591;517;45,81;549;159;0,48;21,82;0,82;0,46;0,38;405;0,61;206;2;0
71466;1775;1858;51,44;1656;577;0,94;29,32;1,39;0,43;0,51;765;1,33;206;2;0
99955;2159;1988;55,07;1657;359;1,33;43,32;0,69;1,26;0,95;766;2,34;206;2;0
75076;610;582;46,48;550;187;0,62;31,38;0,33;0,75;0,43;334;0,90;206;1;1
48344;836;825;47,77;779;336;0,58;18,65;1,13;0,32;0,26;451;0,71;206;1;1
72211;697;627;48,08;524;202;0,55;25,43;0,68;0,68;0,47;341;0,74;206;1;1
14143;1454;1502;49,06;1231;396;0,74;23,68;1,15;0,42;0,30;629;0,97;206;1;1
23738;407;338;44,70;463;184;0,35;16,41;0,66;0,89;0,26;349;0,42;206;2;0
8376;841;832;47,03;879;337;0,53;26,19;0,58;0,63;0,22;535;0,72;206;1;1
15632;1197;1173;51,34;750;241;0,78;32,94;0,73;0,74;0,44;427;1,16;206;1;1
5467;1072;1062;48,98;867;351;0,63;17,60;1,32;0,48;0,29;564;0,76;206;2;0
13843;996;983;48,70;910;263;0,66;25,93;0,73;0,93;0,28;550;0,89;206;2;0
13182;1421;1464;50,61;1099;413;0,76;26,51;1,22;0,48;0,48;597;1,03;206;2;0
54198;941;937;48,25;862;335;0,58;22,09;0,86;0,62;0,29;511;0,75;206;1;1
1220;931;874;45,33;842;278;0,55;15,16;1,15;1,54;0,08;604;0,65;206;2;0
15611;1215;1210;49,73;1089;294;0,72;25,07;0,78;1,28;0,28;559;0,97;206;1;1
1790;929;918;46,48;945;257;0,62;19,50;1,00;0,56;0,16;555;0,77;206;2;0
23251;1545;1674;50,94;1326;595;0,86;31,84;1,31;0,42;0,49;767;1,26;206;1;1
34250;1144;1135;49,17;955;337;0,67;25,75;0,85;0,49;0,43;485;0,91;206;1;1
764;1309;1237;52,75;1247;370;0,67;18,72;1,16;0,15;0,31;677;0,82;206;1;1
5326;404;347;43,58;424;177;0,37;15,60;0,60;0,92;0,11;336;0,43;206;2;0
1942;507;445;45,57;671;164;0,40;22,30;0,27;0,10;0,18;415;0,51;206;2;0
2707;2807;2998;59,62;2731;786;1,21;30,00;1,83;0,11;0,45;1040;1,73;206;2;0
2971;870;810;45,94;1336;483;0,51;20,83;1,11;1,30;0,08;728;0,64;206;2;0
3004;1616;1712;55,96;1683;621;0,83;29,89;1,12;0,36;0,24;845;1,18;206;2;0
