battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
56170;1035;1080;48,92;1072;474;0,71;24,18;1,14;0,39;0,32;640;0,93;810;1;0
73305;1076;1110;50,34;782;334;0,72;22,56;1,24;0,90;0,42;432;0,93;810;2;1
27376;688;671;46,15;717;324;0,47;21,34;0,85;0,86;0,27;510;0,60;810;2;1
86969;1222;1171;50,03;1062;328;0,75;23,08;1,15;1,16;0,36;562;0,97;810;2;1
32831;1054;958;47,49;950;236;0,66;21,10;1,21;1,59;0,42;552;0,84;810;1;0
39790;923;853;47,56;857;238;0,61;20,17;0,92;1,17;0,41;452;0,76;810;2;1
42448;2792;2837;59,20;1545;382;1,40;39,81;1,08;0,59;1,01;825;2,32;810;2;1
21919;512;436;46,05;420;165;0,48;19,97;0,92;1,05;0,38;340;0,60;810;1;0
92203;1035;1012;48,24;995;346;0,67;24,83;0,96;0,91;0,38;582;0,89;810;1;0
35242;829;787;47,24;806;193;0,62;33,02;0,54;0,86;0,48;454;0,92;810;2;1
84226;1208;1187;48,97;961;330;0,81;27,95;1,01;0,67;0,46;455;1,13;810;2;1
56587;1168;1092;48,95;757;255;0,89;30,60;0,89;0,75;0,71;579;1,28;810;1;0
63687;910;920;49,98;638;256;0,70;21,05;1,08;0,65;0,40;438;0,88;810;2;1
45261;2386;2412;55,69;1383;525;1,18;32,87;1,63;0,85;0,90;847;1,75;810;2;1
13182;1558;1553;51,65;1103;280;0,88;33,02;1,02;1,55;0,68;524;1,32;810;1;0
5709;433;371;43,49;528;165;0,42;29,18;0,40;0,31;0,23;444;0,59;810;2;1
52856;1245;1253;48,83;1219;287;0,81;28,65;0,72;0,92;0,38;566;1,13;810;1;0
27210;428;360;45,30;379;180;0,34;14,89;0,66;1,11;0,26;319;0,40;810;2;1
44845;1370;1355;51,33;886;327;0,89;30,04;0,97;0,43;0,70;499;1,27;810;1;0
61133;737;739;45,55;860;396;0,54;22,78;0,84;0,65;0,23;588;0,70;810;1;0
7457;676;557;47,69;507;150;0,56;13,85;1,20;0,82;0,22;349;0,65;810;1;0
8006;2035;2216;54,28;2125;522;1,00;32,23;1,10;0,31;0,29;827;1,47;810;1;0
40846;1931;2016;53,60;1599;469;1,08;35,37;1,05;0,35;0,59;749;1,67;810;2;1
3399;624;673;46,04;593;250;0,60;27,18;0,53;0,71;0,54;425;0,82;810;1;0
11197;883;918;45,79;940;290;0,66;29,93;0,50;0,76;0,33;591;0,95;810;2;1
57551;1114;1133;48,89;1022;467;0,63;22,92;1,10;2,65;0,32;563;0,81;810;2;1
62386;2308;2558;55,29;1786;657;1,08;28,38;1,69;0,43;0,45;766;1,51;810;1;0
58219;1021;1026;48,47;1054;388;0,66;21,81;1,06;0,44;0,31;512;0,85;810;2;1
10110;1255;1247;49,54;1010;366;0,65;14,75;1,55;0,94;0,19;660;0,76;810;1;0
2707;2807;2998;59,62;2731;786;1,21;30,00;1,83;0,11;0,45;1040;1,73;810;1;0
