battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
102787;1944;1786;54,04;1484;341;1,25;40,06;0,74;1,05;1,23;599;2,09;70;1;1
56419;1810;1671;53,12;1343;342;1,07;29,89;1,10;0,92;0,92;570;1,53;70;1;1
32635;863;881;47,91;722;261;0,57;31,97;0,53;0,59;0,64;362;0,83;70;1;1
401;390;335;47,88;302;143;0,37;20,20;0,73;1,48;0,28;318;0,47;70;1;1
40262;699;612;47,54;553;182;0,56;29,74;0,72;1,27;0,73;377;0,79;70;1;1
6256;764;672;47,06;707;219;0,52;21,12;0,69;0,86;0,19;436;0,66;70;2;0
32993;1483;1436;53,22;880;342;0,90;25,94;1,72;0,83;0,87;480;1,21;70;1;1
93378;1678;1562;51,33;1382;423;1,04;31,42;1,26;1,73;0,77;721;1,52;70;1;1
14028;839;778;46,65;806;230;0,59;26,04;0,67;0,77;0,55;531;0,80;70;2;0
61332;1603;1660;50,57;1438;486;0,86;25,13;1,29;0,38;0,48;754;1,15;70;2;0
7740;554;473;45,01;535;196;0,42;15,92;0,96;0,63;0,22;423;0,49;70;2;0
76096;1649;1618;52,15;1203;446;0,94;26,26;1,44;0,66;0,61;560;1,28;70;1;1
44832;1108;1084;48,65;837;268;0,76;19,34;1,38;0,60;0,37;455;0,94;70;2;0
17850;1204;1157;49,29;932;326;0,75;20,29;1,42;0,74;0,46;548;0,94;70;2;0
7469;457;397;46,14;367;140;0,46;15,08;0,94;1,84;0,31;275;0,54;70;2;0
84950;1458;1387;51,24;1044;311;0,90;34,12;0,96;0,39;0,65;522;1,37;70;1;1
42485;1336;1360;50,52;908;424;0,72;25,79;1,39;0,63;0,40;584;0,97;70;1;1
32878;620;591;47,14;565;245;0,52;21,08;0,99;0,96;0,27;394;0,66;70;2;0
42645;1085;1131;48,56;877;378;0,70;29,22;0,84;0,87;0,46;478;0,98;70;2;0
87519;1509;1567;51,06;1184;378;0,90;30,49;0,92;0,74;0,62;657;1,29;70;1;1
53677;1509;1565;51,50;1243;422;0,83;25,33;1,13;0,24;0,24;631;1,11;70;1;1
47573;1759;1845;52,01;1709;501;0,90;23,42;1,32;0,49;0,31;701;1,18;70;1;1
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;70;1;1
6640;617;613;45,33;452;198;0,56;20,23;0,70;0,55;0,42;320;0,71;70;2;0
18858;1316;1308;50,20;905;356;0,72;20,95;1,19;1,08;0,56;578;0,91;70;2;0
8733;665;487;46,50;604;114;0,54;18,04;1,41;2,14;0,24;427;0,66;70;2;0
34615;821;787;48,22;605;334;0,58;15,75;1,43;1,07;0,15;377;0,68;70;2;0
22658;936;920;46,20;1130;356;0,61;26,99;0,71;0,59;0,28;644;0,83;70;1;1
16195;1348;1366;48,68;1256;359;0,70;25,64;0,88;0,17;0,23;689;0,94;70;2;0
226;573;499;47,35;981;288;0,46;34,96;0,22;0,14;0,27;622;0,71;70;2;0
