battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
50358;1223;1101;48,98;1168;262;0,84;25,03;1,02;1,66;0,33;550;1,13;31;1;1
40401;1900;1734;52,08;1581;303;1,13;40,37;1,05;1,45;0,59;601;1,90;31;2;0
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;31;1;1
5405;713;586;46,18;533;118;0,56;21,63;0,94;1,51;0,16;366;0,71;31;2;0
39565;1405;1374;50,35;1238;367;0,85;31,85;0,97;0,98;0,59;606;1,24;31;2;0
71310;1138;1150;51,05;719;280;0,90;27,57;1,12;0,86;0,59;538;1,25;31;1;1
6555;445;349;44,73;482;178;0,33;13,94;0,74;1,00;0,24;412;0,38;31;2;0
35836;1261;1236;51,31;896;347;0,74;23,60;1,41;0,89;0,35;435;0,97;31;1;1
35829;1339;1357;49,75;1029;366;0,80;23,46;1,12;0,78;0,55;496;1,04;31;2;0
21165;728;672;47,29;559;182;0,59;27,54;0,48;0,95;0,58;345;0,81;31;1;1
64165;583;551;44,97;704;268;0,49;23,50;0,62;0,67;0,36;499;0,65;31;2;0
15278;378;329;44,47;429;174;0,38;24,15;0,41;0,51;0,24;346;0,50;31;1;1
50562;1035;1017;47,51;973;281;0,70;29,39;0,80;1,30;0,34;561;0,99;31;1;1
9060;1055;1057;47,99;990;261;0,70;27,92;0,62;1,00;0,28;596;0,97;31;2;0
29445;1140;1217;49,12;1023;482;0,71;23,34;1,40;1,04;0,27;662;0,93;31;1;1
39891;376;313;43,38;599;313;0,26;8,39;1,25;0,37;0,09;450;0,29;31;2;0
6968;601;549;42,62;724;242;0,40;14,75;0,79;0,67;0,11;499;0,46;31;2;0
31376;1445;1510;49,70;1426;467;0,70;18,97;1,26;0,52;0,20;703;0,86;31;1;1
5088;1545;1567;50,39;1481;286;0,76;25,75;0,81;0,96;0,39;742;1,02;31;2;0
27545;1365;1396;49,64;1297;273;0,93;39,33;0,48;0,95;0,40;600;1,53;31;2;0
52560;1344;1344;49,76;1213;414;0,78;21,49;1,15;0,74;0,59;627;1,00;31;1;1
8692;1771;1843;52,28;1767;415;0,88;31,59;1,14;0,27;0,20;852;1,29;31;1;1
51367;1018;941;48,23;893;244;0,74;30,63;0,66;1,08;0,62;441;1,06;31;2;0
29787;3286;3341;59,45;2295;750;1,46;35,75;1,85;0,29;1,05;944;2,28;31;2;0
77049;2313;2005;55,02;1774;346;1,29;42,12;1,03;1,32;1,22;727;2,23;31;1;1
28057;1615;1471;53,01;1158;221;0,97;27,53;0,98;1,03;0,69;518;1,34;31;2;0
1204;679;674;47,59;586;178;0,54;33,39;0,31;0,32;0,27;437;0,81;31;1;1
52965;1269;1251;50,14;1056;289;0,87;31,62;0,77;0,81;0,68;522;1,27;31;2;0
107;699;705;37,38;1334;251;0,56;28,04;0,50;0,36;0,06;683;0,78;31;1;1
6362;1474;1549;52,09;1068;312;0,92;35,13;0,78;0,65;0,26;707;1,42;31;1;1
