battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7469;756;715;47,68;496;265;0,58;21,40;1,20;1,09;0,51;345;0,74;54;2;0
115073;1365;1277;51,51;765;246;0,96;22,55;1,33;1,47;0,44;511;1,24;54;1;1
60545;869;784;47,46;764;201;0,64;22,89;0,80;0,84;0,42;497;0,83;54;1;1
14310;583;509;48,13;320;93;0,66;32,80;0,55;0,98;0,86;344;0,99;54;2;0
30313;736;735;50,50;545;220;0,65;31,90;0,62;1,33;0,36;512;0,96;54;1;1
29353;1007;1026;48,45;961;401;0,67;20,34;1,16;0,50;0,41;627;0,84;54;1;1
34344;541;504;46,70;462;212;0,53;27,90;0,52;0,81;0,54;315;0,73;54;1;1
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;54;2;0
16354;1061;913;50,85;386;130;0,74;34,96;0,71;0,96;0,86;257;1,14;54;1;1
17331;790;706;47,97;567;152;0,53;23,43;0,50;0,84;0,37;367;0,70;54;1;1
12926;622;644;46,50;547;312;0,52;21,20;0,92;1,92;0,52;346;0,66;54;1;1
30623;625;564;47,06;465;193;0,52;22,89;0,71;1,83;0,46;314;0,68;54;1;1
362;91;47;37,85;135;50;0,22;31,77;0,33;1,04;0,37;146;0,32;54;2;0
14857;798;731;48,29;518;206;0,56;20,37;0,95;1,36;0,32;406;0,70;54;1;1
40363;492;408;45,47;373;167;0,37;21,64;0,71;1,68;0,22;328;0,47;54;1;1
19190;649;546;46,70;531;174;0,49;21,67;0,62;0,84;0,45;329;0,63;54;2;0
6402;533;494;43,69;676;246;0,39;21,56;0,64;0,91;0,16;472;0,50;54;1;1
1624;919;810;49,45;506;132;0,69;39,72;0,35;2,21;0,71;368;1,15;54;2;0
5452;1023;895;50,17;451;152;0,67;26,10;0,75;1,56;0,50;354;0,90;54;2;0
1064;912;889;45,21;641;142;0,67;25,38;0,60;0,55;0,31;456;0,90;54;2;0
567;642;600;47,27;528;166;0,61;25,22;0,40;0,87;0,65;406;0,82;54;2;0
3144;828;749;45,80;588;177;0,54;22,81;0,63;0,89;0,23;440;0,70;54;1;1
3118;996;941;47,15;784;269;0,57;21,87;1,04;1,01;0,26;573;0,74;54;1;1
462;316;272;42,86;267;88;0,44;21,43;0,50;1,19;0,60;283;0,56;54;2;0
404;1199;1120;52,23;1061;205;0,79;32,18;0,57;3,81;0,44;698;1,16;54;2;0
1119;647;538;44,95;298;101;0,44;21,36;0,72;2,31;0,84;321;0,56;54;2;0
386;528;419;47,41;296;95;0,44;18,13;0,60;2,08;0,38;307;0,53;54;2;0
345;620;473;49,57;847;216;0,44;20,00;0,41;1,63;0,00;633;0,55;54;2;0
206;1966;2080;50,00;1678;324;0,95;30,10;1,12;2,14;0,10;768;1,35;54;2;0
517;1029;955;50,68;388;130;0,72;28,82;0,91;1,05;0,60;396;1,01;54;1;1
