battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
47957;1519;1364;51,69;1266;226;1,01;38,50;0,73;1,48;0,74;688;1,64;17;2;0
27475;595;504;44,95;733;210;0,43;16,18;0,81;0,64;0,24;530;0,52;17;1;1
71341;1891;1805;54,78;1219;360;1,08;25,10;1,73;0,98;0,48;754;1,44;17;1;1
54029;1424;1428;50,15;1282;300;0,83;25,28;0,89;1,06;0,49;508;1,11;17;1;1
61399;561;528;47,37;473;213;0,56;21,03;0,97;0,70;0,46;392;0,71;17;2;0
139928;1266;1267;49,43;1131;360;0,81;26,60;0,91;0,78;0,41;596;1,10;17;2;0
61033;1909;1858;55,28;1059;357;1,11;29,81;1,31;1,12;0,88;665;1,57;17;1;1
15772;99;68;43,58;165;125;0,18;8,78;0,91;1,21;0,13;194;0,20;17;2;0
3129;404;381;43,75;415;182;0,38;19,81;0,52;0,73;0,29;326;0,47;17;2;0
53521;1476;1449;49,79;1532;445;0,95;36,34;0,79;0,68;0,43;542;1,49;17;1;1
67446;1278;1345;48,64;1235;482;0,78;27,89;1,18;1,13;0,30;676;1,08;17;2;0
30106;2466;2681;57,11;1980;691;1,10;33,11;1,63;0,53;0,72;819;1,65;17;1;1
6247;615;555;47,70;375;158;0,55;22,67;0,75;1,41;0,48;298;0,71;17;1;1
28817;1710;1824;51,54;1386;383;0,94;25,04;1,10;0,76;0,40;622;1,25;17;1;1
2225;1100;1070;48,72;1227;235;0,65;26,83;0,57;1,32;0,40;661;0,89;17;1;1
84529;2262;2388;55,77;1477;658;1,13;35,17;1,73;0,49;0,58;722;1,75;17;2;0
75296;981;981;48,44;939;250;0,71;29,76;0,53;0,64;0,39;540;1,01;17;1;1
55846;1142;1144;49,22;1177;434;0,64;16,81;1,31;0,33;0,23;592;0,77;17;1;1
47343;1170;1219;47,96;1228;450;0,69;26,25;1,01;0,49;0,25;627;0,94;17;2;0
4085;419;329;44,46;526;161;0,40;23,60;0,29;0,19;0,23;444;0,53;17;2;0
21705;2275;2417;57,57;2215;570;1,03;30,21;1,29;0,41;0,44;896;1,48;17;1;1
3253;551;503;42,85;623;214;0,44;16,60;0,75;0,60;0,15;459;0,53;17;1;1
8551;915;878;46,38;833;306;0,58;23,73;0,77;0,93;0,25;494;0,76;17;2;0
5781;1210;1195;49,01;1380;337;0,76;26,97;0,71;0,40;0,36;677;1,04;17;2;0
2649;800;817;47,30;772;272;0,58;28,65;0,35;0,21;0,22;420;0,81;17;2;0
8759;1116;1196;50,14;901;350;0,68;31,35;0,61;2,55;0,39;636;1,00;17;1;1
569;143;128;43,41;227;125;0,26;15,82;0,60;2,24;0,14;282;0,31;17;2;0
649;1074;1015;49,00;1422;356;0,57;18,95;0,83;0,93;0,14;749;0,70;17;2;0
309;299;240;43,37;652;244;0,30;14,56;0,55;0,81;0,08;539;0,36;17;1;1
47;1730;1585;53,19;2072;498;0,79;21,28;1,23;1,68;1,77;914;1,00;17;2;0
