battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
31969;813;746;47,50;632;170;0,73;31,72;0,40;0,43;0,59;439;1,06;20;2;1
18358;2254;1773;55,38;1299;41;1,21;37,13;1,20;2,42;1,01;681;1,93;20;1;0
511;377;296;44,03;262;70;0,45;24,46;0,38;0,92;0,29;249;0,60;20;1;0
546;915;888;54,95;300;4;0,78;36,63;0,46;1,41;0,88;210;1,23;20;1;0
35593;576;514;46,12;564;183;0,50;27,48;0,39;0,56;0,50;370;0,69;20;1;0
7568;687;586;47,97;410;153;0,55;17,76;0,95;0,60;0,33;327;0,67;20;1;0
7505;402;314;44,24;349;119;0,39;20,39;0,49;2,08;0,20;263;0,48;20;1;0
771;215;208;43,19;179;92;0,38;20,88;0,50;1,15;0,48;230;0,48;20;1;0
82382;846;859;47,42;737;326;0,68;26,60;0,87;1,32;0,59;540;0,92;20;2;1
22142;1739;1858;55,46;935;284;1,11;38,96;0,98;0,58;0,91;675;1,81;20;2;1
85371;1114;1105;49,94;862;376;0,67;15,36;1,73;0,84;0,36;600;0,80;20;1;0
3261;1504;1355;53,05;823;336;0,96;35,14;1,40;2,34;0,58;581;1,48;20;2;1
11364;1243;1122;50,80;883;342;0,99;35,69;0,88;0,43;0,79;470;1,54;20;1;0
5262;782;825;48,04;511;212;0,68;35,56;0,51;0,71;0,74;377;1,06;20;2;1
36822;940;922;50,18;662;297;0,63;24,28;0,88;0,38;0,40;494;0,83;20;2;1
42127;1033;1040;47,54;880;334;0,76;30,51;0,74;0,67;0,34;599;1,09;20;2;1
3834;366;290;45,54;465;218;0,32;18,99;0,61;0,53;0,17;352;0,40;20;1;0
28778;1003;1004;49,58;588;221;0,78;27,46;0,80;0,61;0,58;392;1,07;20;2;1
924;314;196;46,21;179;104;0,30;34,20;0,61;1,05;0,74;267;0,46;20;1;0
630;635;556;44,92;426;137;0,54;36,51;0,48;3,55;0,88;426;0,86;20;1;0
406;759;638;48,28;380;116;0,57;12,56;1,04;0,44;0,02;353;0,66;20;2;1
9230;1042;967;48,14;830;216;0,61;20,36;0,82;0,40;0,24;474;0,77;20;2;1
437;1080;989;46,68;364;90;0,74;32,95;0,66;0,25;0,62;337;1,10;20;1;0
466;325;258;41,20;231;74;0,39;21,89;0,59;3,36;0,45;239;0,50;20;1;0
22375;888;883;46,78;752;246;0,62;29,41;0,56;1,45;0,27;474;0,88;20;2;1
734;1686;1666;56,54;740;190;1,11;44,41;0,88;0,60;0,47;567;1,99;20;2;1
14443;636;572;45,56;742;236;0,49;31,75;0,33;1,37;0,31;504;0,72;20;1;0
255;538;515;42,35;549;164;0,58;16,47;0,51;0,65;0,19;477;0,69;20;2;1
135;2168;2082;57,04;665;142;1,03;37,78;1,12;2,93;0,84;556;1,65;20;2;1
783;2827;2192;54,53;813;188;1,36;42,53;1,23;0,73;1,78;629;2,36;20;2;1
