battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
17836;843;773;47,49;758;251;0,55;20,08;0,76;0,40;0,39;450;0,69;74;2;0
32408;589;509;46,23;525;183;0,54;34,71;0,36;2,04;0,48;355;0,83;74;1;1
13067;811;711;47,62;655;204;0,53;15,44;1,09;0,45;0,36;408;0,63;74;2;0
66470;1788;1560;52,48;1288;218;1,00;30,05;1,14;0,69;0,81;690;1,44;74;1;1
44780;843;742;48,03;735;224;0,59;23,41;1,04;0,75;0,39;432;0,77;74;1;1
26024;1273;1309;49,05;1193;372;0,81;28,47;0,97;0,97;0,30;583;1,13;74;2;0
30466;1812;1939;53,85;1250;568;0,94;25,83;1,74;0,76;0,35;634;1,27;74;1;1
1287;1429;1388;50,66;1115;230;0,78;31,62;0,70;1,69;0,59;650;1,14;74;2;0
19913;655;617;47,75;619;312;0,45;26,41;0,91;0,47;0,20;399;0,62;74;2;0
43212;854;871;46,77;969;320;0,66;32,59;0,53;0,66;0,49;471;0,98;74;1;1
19524;859;825;47,63;695;249;0,63;25,71;0,74;1,06;0,41;405;0,85;74;1;1
11652;536;469;46,93;429;177;0,44;13,17;0,86;0,97;0,28;318;0,50;74;1;1
67030;883;847;47,21;810;289;0,61;20,04;0,85;0,30;0,39;550;0,77;74;2;0
40240;750;727;46,64;719;317;0,55;25,67;0,89;1,01;0,37;533;0,73;74;2;0
72466;1052;1257;49,60;885;683;0,66;24,51;1,74;0,59;0,36;631;0,87;74;2;0
11128;1480;1513;52,36;1190;359;0,82;30,98;1,01;0,30;0,40;691;1,19;74;1;1
4890;1157;1124;51,66;853;260;0,69;30,98;0,63;1,25;0,48;476;1,00;74;2;0
59257;1003;1066;48,12;972;376;0,71;29,62;0,62;0,89;0,57;545;1,01;74;2;0
10976;1294;1297;50,85;988;290;0,77;25,94;0,89;0,71;0,46;539;1,03;74;1;1
7539;1801;1754;51,32;1115;366;1,02;41,93;0,99;0,68;0,68;622;1,75;74;1;1
46366;1691;1770;53,37;1000;364;0,94;27,68;1,19;0,50;0,66;529;1,30;74;1;1
7988;1212;1181;49,30;1171;319;0,67;20,78;0,90;1,08;0,18;686;0,85;74;1;1
18121;2510;2703;55,93;1832;547;1,21;33,90;1,49;1,17;0,56;856;1,83;74;2;0
5976;1669;1843;47,66;1729;645;0,82;29,33;1,30;0,26;0,46;749;1,16;74;2;0
4724;665;580;45,45;771;234;0,52;29,51;0,36;0,77;0,19;483;0,73;74;1;1
4996;1146;1145;48,20;1092;385;0,65;22,04;1,08;0,53;0,25;658;0,83;74;2;0
26073;1063;1132;49,37;989;453;0,67;19,52;1,38;0,46;0,26;460;0,83;74;2;0
12147;750;711;47,11;716;241;0,52;22,85;0,72;0,62;0,26;463;0,67;74;1;1
25882;1167;1186;49,17;1110;366;0,84;37,45;0,57;0,72;0,55;630;1,35;74;2;0
72;603;450;56,94;600;231;0,53;36,11;0,44;1,69;0,47;586;0,83;74;1;1
