battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
10797;817;743;49,15;574;255;0,56;19,06;1,26;1,52;0,46;491;0,70;60;2;1
10391;1131;1217;48,32;1276;308;0,74;30,71;0,60;0,83;0,25;648;1,07;60;2;1
8719;1013;916;49,72;743;149;0,71;29,61;0,61;0,90;0,55;433;1,01;60;2;1
99614;1673;1566;51,25;1404;340;1,01;34,19;0,95;1,29;0,77;699;1,54;60;1;0
28851;1308;1321;49,38;1049;406;0,77;20,02;1,20;0,35;0,46;534;0,96;60;1;0
18478;1119;1089;49,59;758;200;0,85;20,00;0,90;0,40;0,35;436;1,06;60;2;1
70884;1183;1178;50,13;968;295;0,87;34,55;0,68;0,43;0,87;545;1,33;60;1;0
42;580;458;45,24;328;44;0,43;19,05;0,48;1,57;0,00;230;0,53;60;2;1
91124;1489;1611;50,46;1339;488;0,82;28,94;1,13;0,32;0,25;705;1,15;60;1;0
24581;2001;2154;54,62;1510;493;0,96;29,16;1,27;1,44;0,47;808;1,35;60;1;0
21116;1339;1353;51,03;893;326;0,79;26,02;1,29;1,27;0,41;519;1,07;60;2;1
7249;892;856;46,39;794;284;0,57;21,75;0,96;0,94;0,35;446;0,73;60;2;1
11633;1626;1716;50,54;1485;403;0,91;32,80;0,99;0,95;0,42;589;1,36;60;2;1
33994;1581;1722;52,58;1147;630;0,84;23,17;2,06;0,48;0,35;710;1,10;60;2;1
19833;1068;1050;48,64;973;356;0,57;19,62;1,11;0,53;0,29;460;0,71;60;2;1
15364;807;798;46,00;948;306;0,56;26,43;0,58;0,58;0,39;507;0,76;60;2;1
18284;885;906;47,95;899;436;0,60;28,86;0,77;0,88;0,53;481;0,84;60;2;1
19687;1045;1093;47,24;1131;482;0,63;26,04;1,04;0,48;0,17;651;0,85;60;1;0
5552;1376;1328;50,65;1087;287;0,74;27,74;0,84;0,39;0,38;581;1,02;60;2;1
5971;860;833;45,67;894;322;0,49;22,76;0,77;1,12;0,39;580;0,64;60;1;0
947;334;282;42,45;399;164;0,34;14,89;0,63;1,40;0,11;374;0,40;60;1;0
64838;1819;1699;52,21;1449;318;1,10;34,04;0,95;0,53;0,89;556;1,67;60;1;0
9053;671;627;47,90;482;184;0,52;24,29;0,63;0,89;0,36;328;0,69;60;2;1
33870;1183;1155;49,38;1106;327;0,71;24,17;1,03;1,23;0,36;530;0,93;60;1;0
10108;1215;1131;47,23;1340;368;0,52;12,92;1,39;0,10;0,15;661;0,60;60;1;0
11172;449;393;43,58;581;227;0,33;21,87;0,60;0,53;0,18;389;0,43;60;1;0
7070;1250;1327;49,01;1284;391;0,76;34,16;0,65;0,97;0,39;698;1,15;60;1;0
2776;467;393;44,34;528;169;0,37;24,14;0,57;2,26;0,21;479;0,48;60;1;0
5664;961;1001;45,46;1134;320;0,67;25,62;0,64;1,00;0,20;642;0,90;60;1;0
257;1473;1503;49,03;1506;392;0,98;36,96;0,58;0,67;0,33;795;1,55;60;2;1
