battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
31217;1660;1615;52,12;1389;368;0,96;26,87;1,24;0,68;0,48;659;1,31;49;1;0
58341;1162;1098;48,72;939;243;0,74;24,44;0,89;1,17;0,49;553;0,99;49;1;0
25874;1049;1062;48,26;958;331;0,68;26,28;0,75;0,46;0,65;557;0,92;49;2;1
43390;744;721;46,04;804;237;0,57;22,36;0,72;1,37;0,33;515;0,74;49;2;1
60208;1051;1029;47,58;1045;332;0,73;31,40;0,78;0,76;0,47;548;1,06;49;1;0
43587;1112;1142;49,93;981;325;0,74;28,43;0,65;0,41;0,60;459;1,04;49;1;0
76415;883;824;47,22;779;264;0,67;19,77;0,87;0,91;0,35;460;0,83;49;2;1
43710;878;846;47,55;789;290;0,60;20,65;0,89;0,89;0,22;439;0,75;49;1;0
33537;1625;1596;52,11;1270;395;0,91;32,83;1,11;1,03;0,70;587;1,36;49;2;1
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;49;1;0
34836;1400;1457;51,23;1049;408;0,82;24,06;1,21;1,48;0,32;601;1,08;49;2;1
37688;1682;1633;51,90;1311;388;1,02;30,55;1,02;0,54;0,62;707;1,47;49;1;0
44491;2298;2407;57,43;1485;571;1,19;40,49;1,34;1,74;0,89;826;2,00;49;2;1
36232;740;776;47,65;675;375;0,51;19,83;1,14;0,48;0,35;406;0,64;49;1;0
3550;844;815;46,28;660;215;0,56;25,35;0,71;1,04;0,26;429;0,75;49;1;0
35450;667;690;46,23;707;315;0,55;29,52;0,46;0,34;0,33;523;0,78;49;2;1
24254;852;801;47,65;903;297;0,54;25,52;0,77;0,34;0,32;583;0,72;49;2;1
59931;2604;2806;56,63;1983;739;1,29;34,64;1,62;0,63;0,43;876;1,97;49;2;1
37559;1922;2028;53,38;1666;591;0,94;27,83;1,46;0,30;0,49;720;1,31;49;2;1
29252;2164;2351;55,68;1873;682;1,10;30,87;1,46;0,40;0,49;830;1,59;49;2;1
30431;1067;1141;47,76;1247;508;0,63;27,01;0,86;0,20;0,34;631;0,86;49;1;0
18431;1437;1511;52,28;1280;500;0,81;31,09;1,14;0,62;0,46;735;1,18;49;2;1
17904;483;376;45,65;254;99;0,45;25,78;0,47;0,61;0,62;218;0,60;49;1;0
42157;1660;1642;51,71;1212;489;1,02;30,32;1,46;0,77;0,62;704;1,46;49;1;0
12779;811;729;49,14;525;169;0,61;24,62;0,81;0,54;0,41;332;0,81;49;1;0
24108;1401;1427;50,82;1147;387;0,86;29,00;1,06;1,02;0,38;617;1,21;49;2;1
1147;2416;2485;53,18;2274;470;1,12;40,98;0,99;1,02;0,32;933;1,91;49;2;1
311;1105;1021;46,62;1852;364;0,72;32,15;0,50;0,36;0,26;813;1,06;49;2;1
145;1515;1331;52,41;1892;477;0,63;11,03;1,52;0,28;0,55;744;0,71;49;1;0
32;1771;2015;43,75;2232;557;0,91;28,13;0,28;0,00;1,59;809;1,26;49;1;0
