battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
46181;1446;1386;51,66;1126;301;0,82;21,45;1,31;1,09;0,27;602;1,04;54;2;1
21224;2177;2211;54,22;2075;641;1,25;41,83;1,24;0,36;0,75;875;2,15;54;1;0
25581;1518;1449;50,77;1388;372;0,86;24,34;1,35;0,93;0,44;706;1,14;54;2;1
82292;2384;2354;55,39;1784;584;1,20;35,13;1,66;1,53;0,73;838;1,86;54;2;1
10226;1068;1012;50,14;720;214;0,70;26,96;0,77;1,60;0,50;482;0,96;54;1;0
5585;692;644;47,38;494;181;0,58;22,92;0,76;1,29;0,28;326;0,75;54;1;0
16764;844;814;45,62;863;259;0,57;16,61;0,90;0,77;0,10;539;0,68;54;2;1
17092;1373;1399;50,43;971;244;0,95;31,38;0,70;0,72;0,55;512;1,38;54;1;0
68000;813;837;46,94;789;325;0,62;23,47;0,75;0,89;0,22;555;0,81;54;1;0
19481;2109;2099;52,47;2228;438;1,16;42,04;0,87;0,84;0,60;848;2,01;54;2;1
63253;3345;3747;59,66;2299;612;1,36;33,58;1,51;0,30;0,80;891;2,05;54;1;0
14160;1154;1177;50,53;1123;282;0,86;31,00;0,76;0,88;0,29;690;1,24;54;2;1
25418;947;942;48,96;797;314;0,68;22,97;1,00;1,01;0,38;448;0,88;54;2;1
10897;1398;1371;48,81;1201;318;0,75;20,80;1,11;0,52;0,21;607;0,94;54;1;0
10056;1576;1633;51,49;1016;433;0,85;26,20;1,44;0,49;0,58;625;1,15;54;1;0
10777;1551;1548;50,74;1506;383;0,80;16,26;1,35;0,10;0,23;755;0,96;54;1;0
41811;2010;2078;53,67;1530;528;1,08;37,22;1,13;0,98;0,81;751;1,72;54;1;0
17646;799;772;47,05;762;257;0,57;29,88;0,56;1,10;0,39;437;0,81;54;1;0
91433;1290;1286;48,94;1134;399;0,85;23,57;1,07;3,13;0,47;586;1,11;54;2;1
29227;1268;1244;50,58;964;322;0,71;24,24;1,07;1,01;0,40;513;0,94;54;2;1
91812;1632;1708;51,88;1241;409;0,92;28,19;1,16;0,70;0,47;607;1,29;54;1;0
49810;1370;1391;49,02;1291;445;0,74;21,86;1,20;0,53;0,25;567;0,95;54;1;0
43059;1457;1487;51,41;1281;490;0,74;18,57;1,49;0,71;0,15;616;0,91;54;2;1
35916;1129;1283;50,27;900;662;0,65;25,42;1,81;0,61;0,27;618;0,87;54;2;1
30998;2106;2215;54,02;1540;441;1,07;35,26;1,12;1,56;0,72;637;1,65;54;2;1
3904;932;934;48,82;723;165;0,73;27,69;0,60;2,28;0,52;473;1,00;54;1;0
1776;1099;1044;48,82;1050;325;0,80;28,38;0,70;0,50;0,43;573;1,12;54;2;1
2707;2807;2998;59,62;2731;786;1,21;30,00;1,83;0,11;0,45;1040;1,73;54;2;1
461;1024;967;50,76;730;131;0,79;18,66;0,73;0,26;0,31;515;0,97;54;1;0
89;270;253;38,20;744;197;0,35;17,98;0,13;0,00;0,00;516;0,42;54;2;1
