battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
52463;1201;1250;49,53;992;421;0,74;30,25;1,02;0,92;0,57;592;1,06;49;2;0
61948;1237;1251;49,15;1118;371;0,70;21,72;1,00;0,38;0,26;610;0,89;49;1;1
49673;1145;1150;49,32;1008;396;0,67;18,76;1,25;0,36;0,33;560;0,83;49;2;0
32713;2430;2610;56,32;2273;520;1,18;32,52;1,13;0,60;0,31;941;1,74;49;1;1
75388;621;588;46,01;566;313;0,42;9,83;1,43;0,82;0,11;527;0,46;49;2;0
86688;1869;1938;52,10;1769;522;1,03;32,69;1,04;0,74;0,64;649;1,54;49;1;1
112768;574;529;46,40;469;193;0,46;24,01;0,62;0,66;0,24;327;0,61;49;2;0
14977;831;800;46,91;673;241;0,63;26,97;0,70;0,84;0,33;409;0,87;49;1;1
42080;1481;1475;50,86;1319;420;0,79;21,15;1,34;0,36;0,36;512;1,00;49;1;1
14045;638;580;46,44;572;311;0,42;15,54;1,04;0,61;0,26;373;0,49;49;2;0
13004;1432;1498;50,85;1514;517;0,98;32,11;0,92;1,34;0,38;595;1,44;49;2;0
44714;1232;1256;50,05;1052;399;0,76;28,36;1,02;0,74;0,46;540;1,06;49;2;0
20591;855;843;46,96;824;316;0,57;22,02;0,87;0,36;0,28;420;0,73;49;1;1
22403;1697;1794;53,20;1224;526;0,87;23,01;1,68;0,58;0,38;751;1,13;49;1;1
40983;990;1008;48,46;824;246;0,71;31,19;0,49;0,87;0,56;437;1,03;49;2;0
14512;1786;1885;52,91;1544;480;1,03;32,19;1,01;0,73;0,34;705;1,52;49;1;1
36377;1705;1511;52,68;1133;366;1,05;37,81;1,26;1,01;1,03;512;1,69;49;1;1
8749;629;648;47,19;619;237;0,55;33,66;0,25;0,39;0,40;378;0,83;49;1;1
7059;944;954;49,07;735;197;0,67;33,70;0,38;0,39;0,67;419;1,01;49;2;0
49729;1629;1655;50,44;1435;345;0,84;23,49;1,07;0,56;0,41;547;1,10;49;1;1
35953;1816;1824;53,17;1286;356;0,89;22,43;1,22;0,60;0,47;627;1,15;49;2;0
26392;1173;1151;48,64;940;284;0,67;20,85;0,91;0,48;0,51;475;0,85;49;1;1
726;1061;1231;53,31;886;520;0,63;40,22;0,44;1,13;0,74;660;1,06;49;1;1
2430;1550;1577;53,29;946;280;0,88;33,21;0,98;1,27;0,42;527;1,31;49;2;0
58441;850;955;47,43;759;595;0,52;13,42;2,07;1,19;0,12;447;0,60;49;2;0
27953;1022;1088;48,42;1047;423;0,71;26,20;0,82;1,42;0,22;545;0,96;49;2;0
40887;459;386;46,18;388;189;0,43;20,13;0,81;0,94;0,20;311;0,54;49;1;1
15955;1148;1228;49,46;865;337;0,70;30,16;0,72;1,31;0,34;481;1,01;49;2;0
18359;1606;1417;51,90;993;221;0,95;25,56;1,24;0,65;0,72;526;1,27;49;1;1
7151;709;622;46,50;631;217;0,48;19,65;0,75;0,55;0,23;386;0,60;49;2;0
