battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
52254;1776;1559;51,35;1409;208;1,02;29,43;1,02;1,13;0,61;704;1,44;8;2;0
56806;830;829;46,95;877;346;0,66;28,48;0,63;0,31;0,44;488;0,92;8;1;1
65508;1344;1333;50,50;888;285;0,85;31,46;0,91;1,66;0,79;461;1,24;8;2;0
20130;1246;1251;49,43;1027;271;0,79;25,10;0,89;0,68;0,42;548;1,06;8;1;1
32600;1729;1820;51,98;1263;369;0,95;24,67;1,17;0,43;0,40;660;1,26;8;2;0
124304;1952;2051;55,41;1408;484;1,03;30,75;1,20;0,62;0,69;778;1,49;8;1;1
54888;2372;2494;56,25;1609;538;1,11;30,42;1,56;0,28;0,70;739;1,60;8;1;1
13202;793;765;47,12;697;346;0,56;19,69;0,94;0,46;0,33;522;0,69;8;1;1
70620;1674;1709;52,43;1397;426;1,00;33,50;1,03;1,18;0,38;756;1,51;8;1;1
37608;964;986;48,81;824;278;0,67;26,79;0,75;0,88;0,43;424;0,92;8;2;0
5613;868;779;45,22;832;256;0,47;15,32;0,96;0,40;0,21;493;0,56;8;1;1
31918;936;922;48,01;808;326;0,59;20,97;0,88;0,65;0,30;573;0,74;8;2;0
25857;1176;1166;49,44;932;286;0,78;30,89;0,93;0,86;0,47;622;1,13;8;2;0
8619;1265;1252;49,47;969;293;0,73;24,33;0,97;0,35;0,46;570;0,96;8;1;1
4571;1307;1282;50,82;1126;328;0,69;18,07;1,12;1,42;0,18;676;0,85;8;2;0
5837;930;897;44,44;894;247;0,56;23,90;0,73;0,95;0,37;580;0,74;8;2;0
7806;614;522;43,86;672;190;0,44;25,67;0,52;0,94;0,43;484;0,59;8;2;0
14099;933;888;47,83;890;256;0,62;27,46;0,77;0,87;0,17;597;0,85;8;2;0
34651;1954;2018;54,70;1359;435;1,06;32,04;1,11;1,24;0,66;696;1,56;8;1;1
17536;1693;1801;52,38;1433;524;0,92;26,33;1,32;0,59;0,36;706;1,25;8;1;1
82633;1272;1235;50,03;1150;327;0,72;23,59;1,01;0,82;0,40;632;0,95;8;1;1
39545;1349;1255;51,10;916;246;0,77;24,38;1,21;1,75;0,57;503;1,01;8;2;0
58888;2037;2153;53,99;1860;632;1,06;28,45;1,42;1,09;0,52;654;1,49;8;2;0
26086;1715;1733;54,48;1248;438;0,95;25,28;1,24;0,88;0,53;619;1,27;8;1;1
16991;1001;1023;48,04;907;298;0,65;25,10;0,80;0,94;0,21;475;0,87;8;2;0
5084;1409;1447;51,95;1016;453;0,84;31,71;1,30;1,05;0,36;605;1,24;8;1;1
10643;2626;2850;57,90;2011;792;1,21;34,31;1,89;0,36;0,70;981;1,84;8;2;0
36798;1016;946;47,82;1020;304;0,61;18,75;0,85;0,39;0,34;562;0,75;8;1;1
272;1005;988;46,69;923;151;0,73;36,03;0,36;1,89;1,16;556;1,14;8;2;0
997;736;691;45,24;1029;293;0,45;23,57;0,59;0,43;0,20;617;0,59;8;1;1
