battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
26288;1052;1028;48,23;999;311;0,67;24,58;0,87;1,11;0,38;467;0,89;20;1;1
56419;1841;1949;52,38;1625;442;1,01;29,39;1,00;0,83;0,49;720;1,43;20;1;1
24460;1170;1169;48,39;1169;385;0,70;24,47;0,99;0,53;0,30;541;0,93;20;1;1
41998;1412;1331;50,22;1265;265;0,80;21,34;1,10;1,20;0,39;644;1,02;20;2;0
45664;553;492;45,23;601;267;0,38;18,20;0,86;0,97;0,10;387;0,47;20;2;0
10057;709;540;48,17;451;129;0,60;20,31;0,94;0,87;0,70;329;0,75;20;1;1
57798;1387;1355;50,33;1099;309;0,89;27,36;0,94;1,02;0,51;539;1,22;20;1;1
53521;1368;1413;50,38;1133;421;0,84;30,58;0,95;0,56;0,63;560;1,21;20;1;1
28784;829;805;47,45;885;247;0,61;25,76;0,48;0,49;0,30;424;0,82;20;1;1
52023;1116;1096;47,55;1051;309;0,71;24,79;0,91;1,52;0,42;494;0,94;20;2;0
35438;1030;934;49,93;821;209;0,68;21,89;1,02;0,97;0,41;427;0,88;20;2;0
16377;1027;848;49,30;818;146;0,70;26,29;0,96;1,54;0,41;438;0,95;20;2;0
65715;1102;1006;47,91;1004;255;0,74;27,80;0,89;0,92;0,67;462;1,03;20;2;0
77534;774;762;47,74;729;328;0,54;19,19;0,98;0,93;0,36;419;0,67;20;1;1
70343;1049;1071;48,62;904;294;0,74;29,22;0,66;0,75;0,47;444;1,04;20;2;0
11382;784;821;46,52;777;309;0,57;24,59;0,69;0,82;0,43;424;0,76;20;2;0
27254;999;891;48,55;888;211;0,70;26,72;0,75;0,73;0,50;412;0,96;20;1;1
28041;1059;979;49,60;731;186;0,77;29,72;0,70;1,31;0,60;395;1,10;20;2;0
57914;1615;1692;51,82;1408;247;0,97;40,32;0,34;0,36;0,75;480;1,63;20;1;1
32494;1592;1450;55,18;1090;308;0,98;31,64;1,15;1,27;0,62;618;1,43;20;2;0
48991;921;950;48,19;830;355;0,62;24,39;0,90;0,55;0,28;441;0,82;20;2;0
18615;1026;982;48,67;850;287;0,68;26,37;1,07;2,63;0,46;476;0,92;20;1;1
8720;940;895;49,62;615;250;0,62;21,79;0,98;0,57;0,37;392;0,80;20;1;1
21252;1556;1578;52,65;1105;429;0,90;31,75;1,08;0,49;0,75;581;1,32;20;2;0
3748;489;423;44,37;507;193;0,39;19,45;0,70;0,32;0,14;370;0,49;20;1;1
7379;524;519;45,14;530;223;0,49;33,87;0,29;0,57;0,34;406;0,74;20;1;1
34749;1314;1093;50,17;1057;150;0,95;31,10;0,77;1,61;1,20;510;1,37;20;2;0
17541;320;232;44,06;403;165;0,32;25,66;0,41;0,71;0,29;308;0,43;20;2;0
24209;772;709;47,20;656;204;0,56;25,84;0,58;0,58;0,40;379;0,75;20;1;1
24068;802;767;47,27;781;263;0,57;27,73;0,69;0,83;0,30;511;0,79;20;2;0
