battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7495;745;675;47,78;687;207;0,59;29,18;0,48;0,63;0,50;509;0,84;3;1;0
7461;1097;1038;48,32;858;127;0,74;27,53;0,60;0,71;0,53;501;1,03;3;2;1
34665;928;826;47,50;853;229;0,64;21,75;1,01;0,93;0,46;438;0,82;3;1;0
3899;264;116;45,83;216;25;0,38;19,95;0,54;2,02;0,57;218;0,48;3;1;0
5474;334;277;46,36;317;131;0,44;25,56;0,39;1,29;0,37;275;0,59;3;1;0
44591;1602;1528;52,23;1104;294;1,01;32,48;1,02;1,45;0,85;519;1,49;3;1;0
73335;1291;1246;50,21;1155;437;0,87;34,93;1,08;0,82;0,64;619;1,34;3;1;0
13867;1747;1627;52,88;1136;250;1,06;29,47;0,93;1,48;0,92;532;1,50;3;2;1
50303;2057;2111;54,18;1706;517;1,06;29,80;1,17;0,74;0,84;754;1,52;3;2;1
54106;1959;1939;53,60;1599;523;1,09;29,72;1,29;0,63;0,65;763;1,55;3;1;0
8021;599;542;45,72;508;206;0,46;18,23;0,74;0,83;0,33;384;0,56;3;2;1
30110;1149;1147;48,40;1196;434;0,72;22,07;1,15;0,52;0,38;610;0,93;3;1;0
70784;1651;1682;51,67;1605;514;0,88;21,65;1,58;0,79;0,34;698;1,12;3;1;0
20967;1342;1299;50,14;1054;300;0,90;28,11;0,73;0,63;0,64;448;1,25;3;2;1
45295;1802;1943;52,73;1542;504;0,95;27,41;1,14;0,36;0,40;785;1,31;3;1;0
41112;1182;1161;49,17;1100;351;0,71;21,46;1,03;0,23;0,28;517;0,90;3;2;1
10984;552;450;46,43;420;193;0,42;11,51;1,08;0,44;0,20;314;0,47;3;2;1
28235;1311;1307;50,99;962;322;0,88;29,12;0,93;1,03;0,57;500;1,25;3;2;1
65160;778;743;47,18;768;303;0,54;17,85;0,98;0,67;0,18;509;0,65;3;2;1
5525;1823;1935;51,69;1434;460;0,82;30,03;1,31;0,36;0,60;695;1,18;3;2;1
6903;829;763;47,65;665;266;0,49;21,45;0,99;0,18;0,19;447;0,63;3;2;1
49227;1916;1973;52,43;1777;510;0,93;23,10;1,43;0,58;0,32;741;1,20;3;2;1
453;1051;907;51,43;834;273;0,74;26,27;0,88;0,07;0,39;597;1,00;3;1;0
115836;904;844;47,23;899;210;0,68;25,28;0,65;0,94;0,44;421;0,92;3;1;0
15926;702;682;46,08;782;290;0,54;21,29;0,71;1,23;0,29;456;0,68;3;2;1
11429;751;696;45,44;888;261;0,54;25,84;0,73;1,50;0,25;528;0,73;3;2;1
7423;919;940;48,58;824;257;0,62;33,22;0,40;0,73;0,34;498;0,93;3;2;1
200;1599;1629;51,00;1601;390;0,81;26,00;1,24;1,30;0,02;845;1,09;3;1;0
1139;1759;1782;51,98;1650;376;0,88;28,71;1,00;1,50;0,26;833;1,23;3;1;0
259;578;648;47,10;741;452;0,46;37,84;0,08;0,60;1,28;556;0,74;3;1;0
