battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7887;776;680;47,93;643;167;0,57;25,85;0,65;1,19;0,46;413;0,77;24;2;1
27113;1193;1245;48,87;1051;278;0,74;25,30;0,67;0,27;0,30;559;0,99;24;2;1
11335;943;846;48,81;593;183;0,65;19,46;1,06;0,82;0,29;412;0,81;24;2;1
36167;563;536;45,38;670;260;0,44;26,47;0,58;0,35;0,31;491;0,59;24;2;1
24303;1088;1117;46,49;1243;437;0,63;24,82;1,02;0,58;0,17;665;0,84;24;2;1
2578;1134;1128;48,64;1096;317;0,65;26,53;0,93;1,03;0,37;625;0,89;24;2;1
12830;1219;1297;50,44;1061;552;0,71;24,61;1,48;0,36;0,46;652;0,94;24;1;0
20746;958;881;48,46;695;206;0,66;19,45;1,24;1,00;0,34;408;0,82;24;1;0
61703;1603;1761;50,48;1462;477;0,90;27,72;1,11;0,81;0,24;628;1,24;24;1;0
8742;793;736;46,75;694;259;0,43;16,69;0,90;1,02;0,13;403;0,52;24;1;0
33413;412;360;44,45;493;241;0,35;15,32;0,62;0,63;0,15;363;0,41;24;1;0
29107;1200;1195;48,74;1124;400;0,76;20,58;1,18;0,53;0,47;542;0,96;24;1;0
11342;962;922;47,95;733;280;0,65;20,14;0,96;0,39;0,35;404;0,81;24;1;0
22658;936;920;46,20;1130;356;0,61;26,99;0,71;0,59;0,28;644;0,83;24;2;1
