battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
31370;2084;1641;57,47;1373;176;1,13;34,53;1,38;0,85;1,01;722;1,73;9;1;0
57245;1559;1627;51,87;1212;375;0,94;35,13;0,96;1,40;0,51;707;1,45;9;2;1
74442;1863;1952;53,21;1479;538;0,92;21,39;1,79;0,81;0,29;667;1,17;9;1;0
9666;409;372;44,45;474;184;0,41;32,74;0,21;0,39;0,25;338;0,61;9;2;1
110848;2076;2019;54,99;1423;438;1,19;37,12;1,25;1,30;0,80;780;1,89;9;2;1
23947;1595;1437;53,73;1096;245;1,00;33,20;0,98;1,59;0,70;671;1,50;9;2;1
91305;1358;1363;50,56;1035;436;0,89;28,74;1,06;0,69;0,79;642;1,25;9;2;1
1072;519;482;46,18;288;148;0,51;23,23;0,79;1,25;0,40;247;0,67;9;2;1
32815;1099;1114;48,60;1107;214;0,80;24,01;0,65;0,90;0,30;459;1,05;9;1;0
37631;1427;1358;50,33;915;285;0,83;23,76;1,38;1,19;0,77;487;1,09;9;2;1
22522;1300;1287;49,42;1018;311;0,79;23,35;1,08;0,96;0,42;566;1,04;9;2;1
8836;859;787;47,87;658;198;0,59;19,00;0,82;1,35;0,24;392;0,73;9;1;0
19248;1259;1207;48,93;1074;283;0,64;23,20;0,95;0,40;0,41;559;0,83;9;1;0
26482;692;672;46,79;671;244;0,54;23,93;0,65;1,28;0,23;474;0,71;9;2;1
28315;2072;2197;52,82;1622;367;0,98;31,01;0,98;0,32;0,60;659;1,42;9;1;0
15299;1029;1024;48,22;970;319;0,70;29,42;0,67;0,75;0,28;590;0,99;9;1;0
30441;1390;1461;50,73;1286;355;0,86;29,88;0,78;1,21;0,33;713;1,23;9;1;0
59257;1003;1066;48,12;972;376;0,71;29,62;0,62;0,89;0,57;545;1,01;9;1;0
14853;1014;970;46,58;956;276;0,61;15,01;0,95;0,32;0,09;486;0,71;9;1;0
2535;542;419;44,50;567;157;0,33;15,78;0,67;0,38;0,14;415;0,39;9;1;0
4227;688;600;47,55;637;230;0,44;15,59;0,85;0,28;0,11;436;0,52;9;2;1
25538;1041;1093;47,67;980;449;0,63;29,89;0,99;0,95;0,38;617;0,89;9;1;0
6584;539;458;45,85;611;214;0,38;18,17;0,60;0,72;0,08;434;0,46;9;2;1
45941;970;1014;48,02;857;217;0,76;33,09;0,50;0,39;0,40;398;1,14;9;2;1
34;1814;1562;55,88;2220;309;0,76;23,53;1,44;0,00;0,00;848;1,00;9;1;0
10000;2096;2132;55,12;1803;427;0,95;26,05;1,31;0,89;0,47;802;1,29;9;1;0
2642;410;351;42,58;508;200;0,38;24,79;0,44;0,99;0,26;388;0,50;9;2;1
10361;964;925;47,30;841;506;0,60;15,71;1,50;0,53;0,23;577;0,72;9;2;1
141;520;399;52,48;690;259;0,35;23,40;0,49;2,16;0,00;620;0,45;9;1;0
28;1063;1114;64,29;989;1509;0,32;21,43;2,89;1,96;0,00;807;0,41;9;2;1
