battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
43755;1618;1460;50,44;1340;215;0,95;26,68;1,13;0,78;0,51;610;1,29;9;2;1
70950;1046;988;50,45;663;227;0,74;25,74;0,97;0,86;0,70;392;1,00;9;2;1
9898;531;485;46,43;501;214;0,41;23,41;0,56;0,67;0,33;356;0,54;9;2;1
4348;228;154;43,72;232;132;0,24;22,47;0,49;1,59;0,24;274;0,30;9;1;0
12817;1055;1011;48,88;706;256;0,69;21,80;1,11;1,29;0,37;459;0,88;9;2;1
10079;908;863;48,69;653;210;0,62;24,82;1,01;1,65;0,48;459;0,82;9;1;0
5194;855;750;48,40;560;142;0,62;21,89;0,99;1,60;0,44;363;0,79;9;1;0
53318;972;925;47,84;808;271;0,61;18,22;0,90;1,66;0,32;446;0,74;9;1;0
27516;1175;1189;49,36;1005;383;0,71;23,71;1,06;0,44;0,26;582;0,93;9;2;1
70623;1299;1103;51,94;596;130;1,05;39,04;0,61;1,09;1,45;419;1,72;9;1;0
15479;723;713;45,34;715;299;0,49;14,61;1,03;0,43;0,16;503;0,58;9;2;1
7831;388;352;43,62;484;242;0,33;18,85;0,74;0,21;0,15;431;0,41;9;1;0
37688;1682;1633;51,90;1311;388;1,02;30,55;1,02;0,54;0,62;707;1,47;9;1;0
18931;892;830;49,23;564;229;0,71;22,05;0,87;0,71;0,56;355;0,92;9;1;0
9659;1368;1380;51,27;1054;339;0,78;28,52;0,94;0,63;0,41;579;1,09;9;1;0
17449;604;563;46,97;602;309;0,40;10,80;1,28;0,31;0,09;418;0,45;9;1;0
31270;1123;1158;48,27;1009;365;0,71;24,19;0,94;1,10;0,30;583;0,94;9;2;1
4179;553;511;47,26;426;270;0,35;12,61;1,37;0,57;0,20;417;0,40;9;1;0
27750;667;630;45,79;718;248;0,50;23,72;0,68;1,94;0,21;539;0,65;9;1;0
8970;1089;1147;49,52;777;359;0,72;38,24;0,70;2,66;0,75;583;1,17;9;1;0
15783;1082;1199;49,29;937;639;0,64;26,02;1,74;0,30;0,41;653;0,86;9;2;1
22173;687;581;47,21;625;222;0,44;13,60;1,07;0,43;0,22;398;0,51;9;2;1
3622;843;742;47,43;610;171;0,50;17,61;0,69;0,79;0,10;508;0,61;9;2;1
12528;573;551;45,72;695;276;0,46;26,90;0,60;0,57;0,28;556;0,62;9;1;0
1444;293;238;42,80;342;133;0,35;23,13;0,45;0,77;0,08;328;0,46;9;2;1
1803;611;506;47,20;396;136;0,50;24,29;0,41;0,40;0,46;324;0,67;9;2;1
468;1496;1555;43,16;1560;280;0,75;17,52;1,12;1,94;0,25;765;0,91;9;2;1
322;391;313;45,34;643;265;0,36;21,12;0,65;2,11;0,10;570;0,46;9;1;0
417;729;592;45,08;1181;326;0,47;18,94;0,62;0,23;0,36;672;0,58;9;2;1
432;934;921;46,30;760;305;0,71;30,79;0,80;0,47;0,69;593;1,02;9;2;1
