battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
44107;2126;1821;53,57;1520;280;1,24;41,33;0,95;1,21;1,24;658;2,11;104;1;1
19104;1278;1267;49,88;924;273;0,81;31,28;0,76;0,98;0,68;486;1,19;104;1;1
12436;1208;1230;49,45;891;296;0,75;26,44;0,81;0,81;0,58;511;1,02;104;1;1
11618;633;550;44,04;578;163;0,52;23,58;0,72;1,37;0,61;404;0,68;104;1;1
28696;1669;1686;50,51;1238;407;0,81;21,19;1,48;0,76;0,26;658;1,02;104;2;0
88946;1289;1260;49,27;1032;283;0,86;32,13;0,77;1,41;0,52;498;1,27;104;1;1
14559;1167;1166;48,88;916;403;0,75;25,65;1,31;0,61;0,64;522;1,00;104;2;0
10596;526;416;45,99;446;153;0,44;19,84;0,80;0,95;0,37;303;0,55;104;2;0
14044;935;898;47,84;777;228;0,61;25,00;0,65;0,55;0,34;398;0,82;104;2;0
15930;1433;1316;50,15;1017;274;0,85;24,21;1,15;1,08;0,49;629;1,13;104;1;1
23793;1327;1415;50,75;877;326;0,88;26,95;0,94;0,76;0,42;483;1,20;104;1;1
115695;1583;1648;51,28;1501;470;0,99;33,29;0,95;0,78;0,43;641;1,48;104;1;1
10626;1082;1109;46,76;898;275;0,71;23,01;0,77;0,39;0,41;441;0,92;104;2;0
73515;1163;1197;48,39;1219;277;0,81;35,75;0,46;0,78;0,64;456;1,27;104;2;0
4480;933;932;47,28;880;225;0,67;27,86;0,56;0,52;0,26;455;0,93;104;2;0
29959;774;734;46,78;824;316;0,49;16,94;1,18;0,57;0,23;548;0,59;104;1;1
36739;953;1198;49,42;867;455;0,64;41,24;0,17;0,30;0,74;524;1,08;104;1;1
16584;1336;1404;49,73;1184;399;0,71;23,58;0,97;1,58;0,24;557;0,93;104;1;1
15674;1491;1602;50,84;1183;460;0,79;25,59;1,12;0,94;0,26;650;1,06;104;1;1
8926;984;951;48,51;901;319;0,67;28,80;1,07;0,36;0,42;593;0,94;104;2;0
71359;1386;1372;50,48;1128;354;0,91;31,34;0,95;1,46;0,64;515;1,33;104;2;0
9352;1716;1788;52,20;1372;514;0,80;23,19;1,46;0,46;0,32;702;1,04;104;1;1
38532;770;748;46,20;783;377;0,52;17,90;1,05;0,49;0,26;426;0,63;104;2;0
14865;645;562;45,95;566;212;0,47;15,64;0,89;0,63;0,23;365;0,56;104;2;0
103320;1381;1442;49,90;1224;480;0,87;33,54;1,03;0,62;0,65;528;1,31;104;1;1
29;393;119;48,28;649;155;0,03;27,59;0,10;0,10;0,00;505;0,05;104;2;0
2341;856;802;46,77;759;236;0,57;20,67;0,86;1,31;0,27;539;0,72;104;2;0
29823;841;891;45,82;776;372;0,58;23,85;0,86;0,54;0,18;479;0,77;104;2;0
27487;2380;2479;55,92;1885;463;1,19;29,03;1,22;0,29;0,47;919;1,68;104;2;0
52;1733;1734;48,08;2010;388;0,88;36,54;1,02;0,06;0,96;876;1,39;104;1;1
