battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
37992;1795;1560;52,42;1237;169;1,14;38,83;0,87;1,89;0,93;573;1,86;2;2;1
46847;2743;2585;56,97;1851;378;1,37;39,20;1,24;1,10;0,93;844;2,25;2;2;1
50231;743;690;45,57;811;193;0,65;32,89;0,41;1,34;0,58;528;0,97;2;2;1
44345;1829;1710;53,17;1355;301;0,96;24,37;1,29;0,96;0,57;542;1,27;2;2;1
88130;1142;1152;49,18;994;319;0,76;31,73;0,74;1,27;0,54;492;1,12;2;1;0
13511;1883;1650;52,49;1243;141;1,12;33,71;0,83;0,93;0,77;476;1,68;2;2;1
22265;1344;1258;49,04;1134;269;0,81;22,78;1,14;1,53;0,38;622;1,05;2;2;1
25886;1002;1031;49,02;708;457;0,66;18,96;1,75;0,46;0,36;440;0,81;2;1;0
9195;686;639;46,57;716;250;0,51;26,50;0,62;1,46;0,36;512;0,69;2;1;0
9823;1615;1460;53,30;1066;236;0,91;29,04;1,15;2,05;0,58;566;1,28;2;1;0
3537;841;821;44,73;909;249;0,59;27,65;0,56;0,65;0,16;576;0,82;2;1;0
22444;1342;1296;50,89;859;283;0,78;21,14;1,22;0,18;0,57;441;0,99;2;2;1
11041;1315;1330;51,15;991;286;0,76;30,36;0,79;1,09;0,37;596;1,10;2;2;1
25456;828;816;47,88;676;287;0,61;29,91;0,69;1,40;0,53;428;0,86;2;1;0
2208;722;698;48,91;407;158;0,65;24,59;0,67;0,54;0,51;304;0,86;2;2;1
75392;850;803;47,40;797;296;0,57;26,92;0,75;1,04;0,37;543;0,78;2;2;1
20686;154;159;44,17;243;204;0,23;19,11;0,60;1,09;0,16;288;0,28;2;2;1
5362;970;931;47,15;697;219;0,65;28,24;0,70;0,59;0,47;502;0,91;2;1;0
3269;483;439;44,57;633;258;0,40;22,18;0,67;0,70;0,25;478;0,52;2;1;0
12302;904;867;46,84;908;347;0,54;20,57;1,16;0,23;0,25;586;0,68;2;1;0
41010;655;648;46,32;581;248;0,55;22,47;0,74;0,61;0,32;406;0,71;2;2;1
41416;848;807;46,97;853;307;0,56;30,96;0,63;0,80;0,46;460;0,82;2;1;0
1575;636;578;41,08;876;228;0,41;15,94;0,71;0,80;0,05;547;0,49;2;1;0
974;654;644;46,00;538;219;0,44;23,31;0,53;0,61;0,14;424;0,58;2;1;0
1839;837;771;46,76;608;192;0,48;15,93;0,72;0,50;0,19;431;0,57;2;1;0
74429;1958;2001;53,44;1535;519;1,21;40,12;1,10;1,11;0,79;795;2,03;2;2;1
15796;894;865;47,61;726;308;0,55;11,35;1,54;0,32;0,22;447;0,62;2;2;1
1318;589;576;43,93;767;268;0,46;17,30;0,73;1,35;0,00;595;0,56;2;2;1
37;1108;1074;48,65;1326;355;0,78;35,14;0,27;0,00;0,35;628;1,21;2;1;0
294;1549;1571;56,80;1209;335;0,86;29,93;0,96;0,15;0,02;769;1,23;2;1;0
