battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
39582;786;745;46,64;783;241;0,63;22,77;1,02;0,66;0,52;501;0,82;21;2;0
3306;807;726;47,22;588;166;0,54;25,32;0,57;0,39;0,37;451;0,73;21;1;1
42010;2057;2059;54,85;1533;475;1,09;31,47;1,31;0,62;0,73;707;1,59;21;1;1
26486;717;611;46,10;641;172;0,54;21,06;1,07;0,96;0,40;486;0,69;21;2;0
14476;1112;999;49,61;651;200;0,77;26,31;1,01;0,78;0,58;393;1,05;21;1;1
45648;1277;1235;49,35;1235;380;0,78;19,09;1,31;0,67;0,38;648;0,97;21;2;0
14139;1367;1340;50,03;1038;253;0,80;23,68;0,91;0,31;0,40;555;1,05;21;1;1
27495;1765;1687;52,99;1218;268;1,18;31,50;0,88;1,63;0,64;530;1,72;21;1;1
14986;1430;1338;52,47;891;255;0,93;27,24;1,00;1,08;0,69;464;1,27;21;1;1
9400;770;716;47,28;691;255;0,54;26,90;0,77;0,99;0,48;394;0,74;21;1;1
45315;1781;1886;51,65;1316;458;1,00;31,51;1,14;0,36;0,63;730;1,46;21;2;0
16266;915;882;48,43;766;287;0,65;22,86;0,88;0,95;0,44;550;0,84;21;1;1
24453;969;999;47,45;1048;228;0,77;34,97;0,33;0,39;0,44;572;1,18;21;2;0
2160;1459;1536;51,76;1253;282;0,86;37,31;0,63;2,13;0,30;752;1,38;21;1;1
12501;286;240;43,95;360;208;0,32;25,41;0,49;1,66;0,23;322;0,43;21;2;0
8443;797;784;46,74;653;275;0,55;25,80;0,81;0,89;0,19;451;0,74;21;2;0
28803;2733;2962;58,06;2285;644;1,19;25,88;1,65;0,25;0,43;900;1,61;21;1;1
16494;1786;1930;52,46;1539;486;1,07;37,43;0,83;0,79;0,41;817;1,70;21;1;1
6582;1424;1433;48,92;1364;325;0,87;33,94;0,77;0,62;0,39;623;1,32;21;1;1
6894;1043;1019;45,26;873;286;0,62;23,37;0,95;1,10;0,35;516;0,81;21;2;0
4193;870;788;47,20;675;235;0,55;19,99;0,94;0,94;0,20;452;0,68;21;2;0
22659;1282;1334;49,20;1298;462;0,72;37,05;0,90;0,57;0,39;690;1,14;21;2;0
27711;1363;1372;52,02;1123;376;0,77;25,66;1,03;0,72;0,37;536;1,04;21;2;0
88154;1638;1680;51,90;1315;455;0,87;24,17;1,30;0,96;0,42;565;1,15;21;2;0
14202;1255;1234;49,80;834;287;0,75;21,01;1,13;0,31;0,37;444;0,95;21;1;1
319;1793;1628;57,68;774;336;0,95;23,20;1,63;1,22;0,37;654;1,24;21;2;0
6382;918;841;50,25;923;268;0,57;25,07;0,66;0,23;0,35;570;0,76;21;2;0
3401;1955;1987;59,34;1920;368;0,89;29,37;1,02;0,63;0,22;963;1,26;21;2;0
2818;1405;1376;50,99;1506;304;0,73;23,60;0,91;0,43;0,14;786;0,96;21;1;1
