battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
9549;1601;1212;51,98;902;74;1,07;35,35;0,96;1,47;1,17;589;1,66;49;2;0
29700;741;617;46,53;686;122;0,66;34,27;0,51;1,31;0,46;462;1,01;49;2;0
49619;2919;2925;58,80;2201;565;1,29;33,92;1,64;0,84;0,80;847;1,95;49;1;1
48929;917;853;47,52;961;340;0,55;21,05;1,18;0,61;0,28;600;0,70;49;2;0
17214;701;668;47,27;614;262;0,56;23,33;0,86;0,83;0,38;447;0,72;49;2;0
79735;1584;1572;50,32;1499;422;0,90;28,86;1,20;1,27;0,53;656;1,27;49;2;0
18846;1548;1541;49,35;1137;352;0,82;23,61;1,27;0,70;0,69;528;1,07;49;2;0
47009;2561;2551;58,24;2065;604;1,34;45,00;0,99;0,97;0,94;770;2,44;49;2;0
5707;466;424;45,26;483;244;0,38;17,01;1,06;0,69;0,24;362;0,45;49;2;0
92788;1756;1717;53,34;1293;507;1,02;29,87;1,38;1,55;0,66;708;1,46;49;1;1
31464;846;821;47,17;836;304;0,60;28,36;0,74;0,97;0,45;548;0,83;49;2;0
35616;2254;2484;53,58;2015;568;1,00;23,39;1,30;0,42;0,26;791;1,30;49;1;1
47379;701;680;47,36;657;314;0,50;24,60;0,84;0,66;0,38;411;0,66;49;1;1
40172;940;941;46,95;935;318;0,64;26,13;0,72;0,31;0,39;588;0,86;49;1;1
19241;896;913;45,68;1112;373;0,54;20,75;1,05;0,66;0,21;600;0,68;49;2;0
13629;1062;1040;47,49;1000;430;0,62;16,92;1,41;0,76;0,32;535;0,75;49;1;1
14016;826;727;46,30;860;305;0,43;13,01;1,15;0,29;0,15;536;0,50;49;1;1
11118;871;941;48,04;695;313;0,60;29,93;0,47;0,44;0,56;399;0,85;49;2;0
6153;477;396;42,99;825;289;0,33;18,07;0,78;0,72;0,07;570;0,40;49;2;0
30407;1681;1767;51,30;1481;401;0,87;29,91;0,95;0,33;0,31;630;1,25;49;1;1
11408;1419;1575;49,10;1805;344;1,02;40,83;0,41;0,96;0,38;664;1,72;49;1;1
9469;1195;1166;48,51;1037;298;0,70;20,69;1,01;0,22;0,19;574;0,88;49;1;1
25858;718;650;45,85;723;330;0,45;17,31;1,11;0,61;0,18;529;0,54;49;1;1
8049;1982;2092;53,15;1821;536;0,93;22,97;1,60;0,75;0,25;860;1,21;49;1;1
32494;1592;1450;55,18;1090;308;0,98;31,64;1,15;1,27;0,62;618;1,43;49;1;1
938;148;101;42,86;200;137;0,22;21,96;0,42;1,72;0,31;258;0,28;49;2;0
3826;782;713;46,00;724;243;0,55;28,44;0,59;0,82;0,30;534;0,77;49;2;0
5963;1599;1657;51,22;1808;507;0,72;15,48;1,48;0,33;0,14;816;0,85;49;1;1
455;149;105;41,10;436;214;0,19;9,89;0,73;0,91;0,16;471;0,21;49;2;0
41;1414;1357;65,85;1748;280;0,78;39,02;0,37;0,29;0,00;788;1,28;49;1;1
