battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
12555;724;650;46,91;679;237;0,48;16,43;0,95;0,55;0,23;451;0,58;14;1;1
40303;1819;1702;54,41;1129;256;1,23;41,80;0,94;1,85;1,22;501;2,12;14;2;0
24735;1826;1929;53,41;1383;401;1,11;45,34;0,71;1,65;0,67;771;2,04;14;2;0
25764;1463;1441;50,88;1107;280;0,85;27,08;1,14;0,94;0,47;580;1,17;14;2;0
26408;1046;1046;49,42;788;267;0,74;22,84;1,06;1,16;0,59;466;0,96;14;2;0
9687;1382;1224;52,95;658;125;1,02;34,34;0,91;1,99;1,02;380;1,56;14;1;1
25170;1152;1310;49,44;1037;506;0,69;33,84;0,82;0,42;0,30;649;1,05;14;1;1
46417;2815;2795;57,47;1969;533;1,42;33,77;1,29;0,29;1,00;943;2,14;14;2;0
106382;1069;1162;49,46;969;464;0,75;29,80;1,07;0,58;0,43;603;1,07;14;1;1
34763;1766;1747;53,74;1097;354;1,03;29,49;1,21;1,20;0,68;624;1,46;14;1;1
66025;2277;2422;55,42;1747;503;1,06;25,20;1,41;0,42;0,50;740;1,41;14;1;1
60055;1022;1050;48,82;935;383;0,67;20,44;1,12;1,23;0,34;616;0,84;14;1;1
47476;919;930;46,64;977;386;0,64;23,30;0,85;0,26;0,39;593;0,83;14;2;0
861;30;43;38,91;112;61;0,23;15,33;0,36;1,35;0,25;176;0,27;14;2;0
62215;813;850;46,17;909;421;0,61;33,19;0,58;2,26;0,45;565;0,91;14;1;1
105;178;120;34,29;136;63;0,26;22,86;0,32;1,23;0,36;184;0,33;14;2;0
5428;939;985;48,66;889;467;0,60;28,22;1,06;0,47;0,28;650;0,84;14;1;1
215;1488;1477;53,49;1097;225;0,82;29,30;0,77;1,15;0,26;701;1,16;14;1;1
505;652;671;46,73;404;173;0,58;22,38;0,53;0,75;0,35;342;0,75;14;1;1
24961;1200;1213;49,19;1087;351;0,73;28,07;0,81;0,46;0,54;614;1,02;14;2;0
48916;1441;1621;52,03;1004;630;0,78;28,85;1,65;0,36;0,42;576;1,09;14;1;1
21146;1086;1151;48,27;1092;503;0,72;25,75;1,17;0,53;0,20;674;0,97;14;2;0
29096;860;820;47,82;642;343;0,50;16,00;1,28;0,77;0,20;466;0,60;14;2;0
15256;736;668;46,84;614;222;0,48;28,57;0,73;1,76;0,32;486;0,67;14;2;0
9269;450;484;46,18;512;271;0,43;36,11;0,14;0,37;0,39;417;0,67;14;2;0
3519;211;173;43,82;332;195;0,26;18,39;0,56;1,12;0,13;352;0,32;14;2;0
1117;834;728;49,06;697;197;0,60;20,05;0,84;0,52;0,24;475;0,75;14;1;1
9245;659;553;45,84;828;238;0,35;12,11;0,84;0,29;0,06;581;0,40;14;2;0
1597;861;835;48,53;706;398;0,46;16,66;1,54;0,29;0,08;553;0,55;14;1;1
990;1980;2127;53,64;1990;531;0,94;28,89;1,23;1,12;0,58;890;1,32;14;1;1
