battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
53882;1689;1713;52,27;1270;419;0,84;18,86;1,51;0,44;0,31;619;1,04;83;1;1
84159;1881;1746;52,76;1479;449;1,09;31,76;1,31;0,64;0,85;715;1,60;83;1;1
49445;605;518;46,50;497;187;0,50;20,25;0,79;0,43;0,44;325;0,63;83;1;1
23992;1087;1127;48,83;1032;293;0,66;30,57;0,65;0,47;0,48;590;0,95;83;2;0
99614;1673;1566;51,25;1404;340;1,01;34,19;0,95;1,29;0,77;699;1,54;83;1;1
35857;780;693;46,32;771;235;0,50;16,68;1,12;0,32;0,28;454;0,60;83;1;1
21578;1011;1067;48,54;964;312;0,69;35,29;0,56;1,01;0,41;518;1,06;83;2;0
41049;2503;2415;58,61;1428;451;1,33;43,65;1,36;0,98;1,06;793;2,36;83;2;0
9696;1032;1128;50,27;613;292;0,71;29,97;0,95;0,96;0,55;466;1,02;83;2;0
6676;1541;1524;50,85;1176;291;0,74;17,74;1,17;0,32;0,13;611;0,90;83;1;1
15413;1379;1398;50,38;1121;313;0,79;24,97;0,98;0,66;0,25;534;1,06;83;2;0
26742;774;743;46,99;742;272;0,60;32,82;0,51;1,47;0,34;514;0,89;83;2;0
10206;1309;1356;48,40;1494;417;0,79;36,93;0,80;1,00;0,24;738;1,25;83;1;1
15545;814;767;45,09;830;248;0,53;19,18;0,72;0,54;0,26;485;0,65;83;1;1
5052;1085;1089;48,97;866;249;0,77;27,79;0,58;0,29;0,40;531;1,07;83;1;1
8891;1345;1335;52,83;788;279;0,92;44,06;0,79;1,11;0,80;589;1,64;83;2;0
6706;309;267;42,47;391;201;0,30;12,57;0,73;0,90;0,08;340;0,34;83;1;1
6025;1820;1866;51,68;1140;324;0,86;24,91;1,16;0,70;0,55;674;1,14;83;2;0
11553;1383;1438;51,06;1191;439;0,79;26,60;1,06;0,65;0,37;715;1,08;83;2;0
56387;1630;1542;52,58;1090;305;0,95;33,88;1,10;0,85;0,83;550;1,44;83;1;1
20583;778;743;46,21;689;302;0,48;18,91;0,91;0,35;0,28;463;0,59;83;2;0
25825;1039;995;49,36;738;273;0,69;22,37;1,10;1,71;0,36;462;0,88;83;2;0
10108;1215;1131;47,23;1340;368;0,52;12,92;1,39;0,10;0,15;661;0,60;83;1;1
11655;1526;1587;49,90;1357;450;0,87;31,78;1,03;0,79;0,47;656;1,28;83;2;0
22296;1830;1921;52,89;1337;474;0,97;26,51;1,45;0,90;0,34;668;1,33;83;2;0
351;1175;1110;54,70;794;203;0,81;28,49;0,68;1,83;0,86;574;1,13;83;1;1
13605;482;471;45,51;553;318;0,36;23,77;0,62;0,39;0,27;477;0,47;83;1;1
192;389;352;49,48;735;314;0,39;20,31;0,59;0,02;0,00;614;0,49;83;2;0
568;1091;951;48,59;990;266;0,61;26,41;1,04;3,07;0,36;687;0,83;83;2;0
