battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
60565;1285;1341;50,10;1178;516;0,75;20,06;1,46;0,41;0,30;684;0,94;2;1;0
29798;1425;1367;51,59;1009;335;0,85;23,02;1,36;1,19;0,52;609;1,10;2;1;0
33597;1176;1174;49,78;899;467;0,72;19,76;1,53;1,05;0,46;607;0,89;2;1;0
38647;775;729;47,66;671;239;0,55;24,48;1,13;0,51;0,48;363;0,73;2;1;0
4515;394;303;46,89;302;170;0,36;11,98;1,44;0,57;0,24;305;0,40;2;2;1
78906;1008;982;47,70;952;239;0,81;31,68;0,56;0,48;0,59;454;1,18;2;1;0
12199;1354;1350;49,78;1056;342;0,71;19,12;1,20;1,00;0,27;574;0,87;2;2;1
57442;1037;1026;48,15;1018;291;0,80;29,27;0,77;1,26;0,39;528;1,13;2;1;0
37840;975;1015;47,08;845;369;0,63;25,76;0,94;1,04;0,37;521;0,85;2;2;1
36051;1003;1018;48,13;859;246;0,67;29,66;0,85;0,54;0,47;452;0,95;2;2;1
69939;1337;1445;51,34;1056;492;0,86;28,99;1,28;0,92;0,48;646;1,21;2;1;0
5528;854;873;48,06;814;346;0,56;22,41;0,81;0,98;0,42;587;0,73;2;1;0
29596;713;727;48,24;493;344;0,55;17,34;1,41;0,73;0,34;435;0,67;2;2;1
64133;984;1013;49,34;754;351;0,65;24,42;1,08;1,22;0,49;434;0,85;2;1;0
27566;703;665;46,56;716;276;0,56;26,52;0,65;0,83;0,22;515;0,77;2;1;0
52497;868;840;47,04;817;268;0,66;27,53;0,65;1,15;0,29;497;0,91;2;1;0
65624;1118;1115;49,17;916;201;0,78;32,75;0,51;0,59;0,67;456;1,16;2;2;1
42311;1729;1840;52,61;1483;543;0,92;26,45;1,41;0,43;0,50;639;1,25;2;1;0
18638;1732;1822;52,22;1446;419;0,97;34,01;0,99;1,54;0,60;729;1,47;2;2;1
36462;1620;1674;51,00;1183;377;1,01;37,11;0,95;0,81;0,72;537;1,61;2;2;1
555;1033;1003;50,45;581;160;0,77;35,32;0,51;1,52;0,83;489;1,19;2;2;1
16373;567;524;46,53;432;201;0,49;24,52;0,82;0,45;0,52;293;0,65;2;2;1
34308;1297;1159;49,73;1107;286;0,80;17,08;1,64;0,95;0,36;654;0,97;2;2;1
1361;660;656;47,76;863;289;0,47;33,14;0,35;0,92;0,38;610;0,71;2;1;0
18984;798;729;45,51;848;271;0,56;27,33;0,65;0,54;0,21;566;0,77;2;2;1
8657;961;923;49,36;659;284;0,62;20,76;1,25;0,29;0,36;493;0,79;2;2;1
8850;833;731;47,69;816;228;0,49;28,29;0,66;0,59;0,35;565;0,68;2;2;1
2146;1163;1141;52,61;905;372;0,74;25,86;1,43;1,00;0,23;638;1,00;2;1;0
4742;701;654;47,89;736;202;0,55;23,51;0,55;0,36;0,28;549;0,72;2;1;0
2444;232;192;42,72;333;148;0,26;17,02;0,49;1,03;0,05;379;0,32;2;2;1
