battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
24552;1288;1267;50,17;1014;283;0,81;28,06;0,83;0,60;0,45;491;1,12;7;2;0
14201;1162;1125;49,06;987;303;0,68;20,65;1,00;0,38;0,24;490;0,85;7;2;0
31641;808;772;46,89;763;281;0,57;24,52;0,86;0,81;0,39;447;0,75;7;1;1
42589;825;822;47,84;802;285;0,67;28,27;0,73;0,57;0,56;466;0,94;7;2;0
11524;627;524;44,73;567;204;0,38;12,98;1,01;0,55;0,22;403;0,44;7;1;1
24929;625;600;46,47;614;281;0,48;15,56;0,97;0,22;0,23;465;0,57;7;1;1
6556;535;479;45,56;445;147;0,54;26,95;0,52;0,90;0,66;388;0,73;7;2;0
19609;857;846;48,25;652;347;0,56;20,04;1,13;0,53;0,39;396;0,70;7;2;0
28990;1551;1684;49,51;1445;564;0,84;29,47;1,31;0,58;0,41;692;1,19;7;1;1
27360;1253;1310;49,88;1099;419;0,68;25,61;1,01;0,31;0,30;602;0,92;7;2;0
25252;1593;1639;50,76;1381;463;0,86;27,92;1,12;0,62;0,56;705;1,19;7;2;0
44629;2789;3059;57,31;2297;818;1,28;33,79;1,66;0,47;0,54;990;1,94;7;1;1
16273;948;981;47,75;896;502;0,52;18,21;1,33;0,41;0,22;478;0,64;7;2;0
10103;1137;1121;49,66;856;255;0,70;23,49;0,92;0,58;0,39;465;0,92;7;2;0
39269;988;1003;48,43;875;347;0,59;20,40;0,86;0,37;0,28;564;0,75;7;2;0
25465;1018;1007;49,64;714;307;0,66;24,28;1,09;0,58;0,48;448;0,88;7;1;1
7203;1356;1352;49,40;1346;472;0,80;26,20;1,33;0,45;0,31;728;1,08;7;1;1
11811;1175;1206;50,15;907;231;0,76;28,91;0,65;0,31;0,38;489;1,07;7;2;0
35402;1715;1838;52,38;1480;560;0,86;25,28;1,41;0,44;0,32;774;1,15;7;1;1
41832;2124;2243;54,35;1808;521;0,99;23,27;1,40;0,31;0,48;747;1,29;7;1;1
20337;2668;2786;58,44;1559;389;1,32;29,54;1,44;0,46;0,74;792;1,87;7;2;0
11065;559;552;46,10;727;362;0,38;31,46;0,36;1,25;0,25;520;0,56;7;1;1
9813;1666;1724;50,99;1534;433;0,82;23,20;1,22;0,21;0,21;774;1,06;7;1;1
12053;1325;1289;49,02;1296;438;0,61;15,93;1,39;0,13;0,11;710;0,72;7;1;1
11394;915;884;46,51;1046;432;0,53;18,71;1,19;0,63;0,27;609;0,65;7;2;0
103;192;195;32,04;630;188;0,26;16,50;0,42;0,44;0,30;497;0,31;7;2;0
34996;1209;1233;49,95;943;350;0,80;30,80;0,94;1,14;0,60;498;1,15;7;1;1
8426;599;565;44,39;598;328;0,40;10,60;1,29;0,45;0,23;482;0,45;7;2;0
139;1088;1012;51,80;1178;313;0,77;36,69;0,65;1,68;0,48;667;1,22;7;1;1
251;215;177;46,22;519;276;0,25;23,11;0,71;0,02;0,02;552;0,33;7;1;1
