battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
19516;1913;1685;55,03;1379;261;1,09;32,34;1,10;0,95;0,88;702;1,61;3;2;1
7826;1778;1554;50,88;1347;189;1,05;31,33;0,88;1,07;0,90;704;1,52;3;1;0
6557;1271;1085;49,52;1000;121;0,77;21,81;1,01;1,06;0,48;554;0,99;3;1;0
7654;1403;1390;49,43;1136;216;0,85;29,28;0,90;1,06;0,27;599;1,21;3;1;0
45187;2028;2090;52,90;1868;491;1,18;37,96;1,00;0,96;0,63;810;1,90;3;1;0
41121;619;556;46,35;634;228;0,46;21,02;0,66;0,65;0,38;382;0,58;3;2;1
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;3;2;1
48288;2277;2083;53,89;1354;308;1,34;44,06;0,96;0,92;1,81;595;2,40;3;2;1
84212;1176;1238;49,12;1249;370;0,78;32,28;0,64;0,60;0,27;620;1,15;3;1;0
82316;2159;2226;54,44;1878;481;1,20;35,00;0,89;0,47;0,63;822;1,85;3;2;1
10616;279;228;45,80;245;135;0,33;23,23;0,59;0,37;0,43;230;0,43;3;1;0
38456;887;848;46,31;779;238;0,62;23,70;0,73;0,77;0,34;465;0,81;3;1;0
11373;971;931;48,04;735;234;0,69;24,86;0,78;0,48;0,18;432;0,92;3;2;1
53779;2398;2615;56,36;2125;619;1,21;37,01;1,16;0,38;0,45;907;1,92;3;2;1
61784;1238;1255;49,55;1110;373;0,81;29,68;0,84;0,65;0,39;613;1,15;3;2;1
2799;702;664;47,09;736;225;0,52;26,90;0,65;1,62;0,23;561;0,71;3;2;1
42292;2249;2353;54,26;1556;405;1,04;23,08;1,38;0,55;0,57;656;1,35;3;1;0
6721;577;513;45,47;676;234;0,44;25,47;0,56;0,47;0,27;493;0,60;3;1;0
15088;1224;1326;48,79;1017;463;0,68;21,67;1,08;0,60;0,28;559;0,87;3;2;1
31587;2667;2843;55,11;2353;713;1,28;38,71;1,40;0,85;0,68;936;2,10;3;1;0
3194;595;486;47,18;374;165;0,44;20,04;0,90;0,92;0,31;285;0,55;3;1;0
80355;1251;1156;50,73;1123;323;0,80;22,04;1,46;1,02;0,47;585;1,02;3;1;0
44252;1389;1420;50,15;1158;320;1,01;31,25;0,95;1,94;0,65;487;1,47;3;1;0
24509;1315;1075;51,60;800;163;0,93;32,38;0,93;1,90;0,92;417;1,38;3;1;0
35257;1349;1355;50,67;1016;331;0,83;25,95;1,01;0,89;0,46;573;1,12;3;2;1
4835;497;372;46,02;508;224;0,33;11,64;1,08;0,65;0,16;432;0,38;3;1;0
11655;1526;1587;49,90;1357;450;0,87;31,78;1,03;0,79;0,47;656;1,28;3;2;1
4148;983;962;49,66;766;372;0,56;16,13;1,42;0,24;0,29;509;0,67;3;2;1
5239;1020;986;47,89;793;169;0,70;32,45;0,44;0,95;0,46;521;1,04;3;2;1
29;93;15;44,83;346;272;0,10;17,24;0,66;1,66;0,00;557;0,13;3;2;1
