battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
113605;1827;1757;52,30;1550;370;1,14;36,00;1,05;0,65;0,62;760;1,78;13;1;1
86513;2254;1994;56,29;1880;442;1,24;32,15;1,45;1,33;0,74;838;1,83;13;2;0
35749;492;444;44,66;550;260;0,37;15,21;0,94;0,74;0,23;430;0,44;13;1;1
111463;1576;1595;51,90;1211;483;0,91;33,57;1,30;0,43;0,55;497;1,38;13;1;1
14643;1198;1131;50,02;886;202;0,75;26,03;0,81;1,45;0,57;509;1,02;13;2;0
60417;977;966;47,60;886;323;0,74;35,89;0,68;0,99;0,45;454;1,16;13;1;1
53096;1309;1221;50,76;885;283;0,91;41,03;0,83;0,71;1,14;457;1,55;13;1;1
5582;270;241;44,59;300;168;0,34;16,98;0,94;0,32;0,24;284;0,41;13;1;1
31032;774;754;46,60;705;225;0,62;26,01;0,73;0,41;0,47;344;0,84;13;1;1
30898;1350;1418;50,10;1276;473;0,85;27,58;1,38;0,76;0,49;663;1,17;13;2;0
51944;959;978;47,41;1035;360;0,71;32,88;0,61;0,84;0,37;580;1,06;13;2;0
29051;1136;1093;48,40;983;295;0,66;19,10;0,95;0,48;0,30;509;0,82;13;1;1
12732;420;367;44,97;516;226;0,37;23,02;0,64;1,29;0,19;379;0,48;13;2;0
16089;991;970;47,44;853;283;0,60;24,90;0,67;1,21;0,47;475;0,80;13;2;0
18492;499;438;44,89;554;205;0,41;22,89;0,50;1,46;0,29;329;0,53;13;2;0
34794;2299;2630;57,40;1891;874;1,09;26,47;1,94;0,46;0,31;860;1,49;13;2;0
8311;860;783;47,01;801;278;0,52;22,18;0,86;0,36;0,23;463;0,67;13;1;1
8109;1049;988;47,61;1097;316;0,60;18,17;0,97;0,28;0,18;572;0,74;13;2;0
25467;333;265;43,84;386;156;0,40;19,36;0,49;1,18;0,21;284;0,49;13;2;0
20;168;154;40,00;527;290;0,25;25,00;0,65;3,80;0,00;545;0,33;13;1;1
12020;853;871;47,08;753;383;0,54;20,11;1,15;0,58;0,36;432;0,68;13;1;1
2402;780;755;47,34;741;236;0,57;26,23;0,62;1,14;0,31;566;0,77;13;2;0
388;1414;1442;51,80;719;255;0,84;36,86;1,08;1,91;0,73;504;1,33;13;1;1
7074;706;656;47,74;661;208;0,55;23,71;0,60;1,08;0,31;406;0,72;13;2;0
1907;1550;1536;50,66;1643;366;0,82;27,53;0,90;0,96;0,40;788;1,13;13;2;0
328;2047;2287;49,39;1332;216;1,26;35,98;0,75;0,52;0,60;689;1,97;13;1;1
3519;211;173;43,82;332;195;0,26;18,39;0,56;1,12;0,13;352;0,32;13;1;1
280;2054;1824;53,93;1021;208;1,12;32,50;0,79;2,28;1,18;725;1,66;13;1;1
20;14;38;10,00;403;301;0,00;5,00;0,65;0,00;0,00;335;0,00;13;2;0
10;0;3;10,00;178;114;0,10;0,00;0,50;0,00;0,00;293;0,10;13;2;0
