battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
15327;878;639;48,09;741;68;0,63;22,31;1,26;1,63;0,42;511;0,81;4;2;1
23720;576;447;45,38;583;167;0,46;17,82;1,17;1,55;0,36;478;0,56;4;1;0
18603;1353;1250;49,50;1060;211;0,85;31,81;0,78;1,38;0,64;532;1,25;4;2;1
43100;1682;1691;51,07;1435;557;0,92;22,90;2,03;0,70;0,58;586;1,19;4;1;0
78124;1117;1120;49,50;903;352;0,67;23,84;0,97;1,04;0,44;533;0,88;4;1;0
11275;838;832;47,05;813;328;0,55;25,50;0,89;1,19;0,22;563;0,74;4;2;1
15196;974;943;47,96;933;369;0,58;19,64;1,15;0,26;0,23;606;0,72;4;2;1
24015;2336;2447;55,62;1538;457;1,08;29,36;1,47;0,45;0,53;700;1,53;4;1;0
18645;2162;2152;54,34;1264;304;1,17;34,29;1,08;1,35;1,12;563;1,78;4;2;1
39174;985;940;48,12;888;326;0,61;20,21;1,19;0,73;0,32;535;0,77;4;1;0
15737;821;777;48,13;550;215;0,60;21,27;0,90;1,04;0,44;404;0,76;4;2;1
70884;1183;1178;50,13;968;295;0,87;34,55;0,68;0,43;0,87;545;1,33;4;1;0
81996;1268;1261;50,11;924;415;0,72;28,22;1,35;0,50;0,56;493;1,01;4;2;1
45659;3045;3199;58,64;2251;581;1,35;33,15;1,61;0,33;0,64;951;2,02;4;2;1
37688;1682;1633;51,90;1311;388;1,02;30,55;1,02;0,54;0,62;707;1,47;4;1;0
45812;1316;1367;49,84;1213;461;0,88;24,69;1,10;0,43;0,33;638;1,17;4;1;0
11782;761;690;46,35;940;279;0,51;20,90;0,69;0,72;0,10;602;0,64;4;2;1
76530;864;864;48,47;844;365;0,50;13,46;1,36;0,21;0,21;514;0,58;4;1;0
8096;1079;1054;51,01;555;266;0,81;18,94;1,53;0,37;0,59;430;1,00;4;1;0
9659;1368;1380;51,27;1054;339;0,78;28,52;0,94;0,63;0,41;579;1,09;4;1;0
45994;462;393;45,56;419;176;0,41;25,34;0,53;1,23;0,30;300;0,55;4;2;1
30893;661;621;45,75;595;268;0,45;15,73;0,85;0,58;0,13;432;0,53;4;1;0
15105;1331;1319;49,94;1037;246;0,88;38,64;0,56;1,21;0,45;680;1,44;4;1;0
1207;441;389;41,43;506;178;0,40;20,05;0,53;0,76;0,18;444;0,50;4;1;0
6646;1251;1288;50,47;1305;479;0,68;21,97;1,29;0,50;0,39;727;0,87;4;2;1
60586;1156;1150;47,52;1283;267;0,75;30,27;0,47;0,80;0,44;535;1,07;4;2;1
45114;597;514;45,28;595;175;0,47;16,53;0,73;0,44;0,27;377;0,56;4;2;1
55975;1415;1453;50,41;1083;391;0,84;20,32;1,31;0,92;0,35;581;1,05;4;2;1
38429;1424;1421;51,84;961;317;0,98;26,53;1,02;0,63;0,47;527;1,33;4;2;1
2895;1551;1629;52,37;1208;340;0,87;28,43;0,99;1,01;0,39;674;1,22;4;1;0
