battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
57977;2073;1993;54,74;1578;433;1,09;34,37;1,38;0,99;0,79;671;1,66;70;2;0
15407;1140;951;49,02;947;185;0,74;27,48;1,00;0,59;0,59;555;1,02;70;1;1
45063;1803;1664;53,09;1545;245;1,09;34,27;0,86;0,93;0,49;708;1,67;70;1;1
9915;1225;1233;50,24;871;290;0,75;23,34;1,04;1,09;0,42;512;0,98;70;1;1
38656;1441;1419;50,04;1230;305;0,86;30,62;0,86;1,15;0,71;659;1,24;70;2;0
41891;1440;1462;49,57;1425;438;0,84;23,55;1,27;0,59;0,33;706;1,10;70;1;1
9042;486;424;44,96;549;206;0,41;14,02;0,72;0,79;0,22;365;0,48;70;2;0
50942;2003;2093;55,38;1350;553;0,94;20,40;1,93;0,54;0,38;795;1,18;70;2;0
80280;2013;2070;53,68;1657;483;1,16;38,57;0,95;0,65;0,68;765;1,89;70;1;1
41807;1553;1629;50,98;1206;431;0,80;21,56;1,28;0,45;0,29;577;1,02;70;1;1
30707;587;538;44,55;591;230;0,49;24,86;0,60;1,63;0,34;418;0,66;70;1;1
38937;1003;1159;47,46;967;412;0,64;36,90;0,30;1,33;0,48;529;1,01;70;2;0
22937;1280;1357;49,63;1130;350;0,76;31,26;0,70;0,58;0,38;597;1,11;70;1;1
39166;1972;2141;55,31;1520;527;1,07;34,95;1,16;1,09;0,43;722;1,65;70;2;0
46549;864;949;47,82;984;612;0,49;13,18;1,62;0,27;0,10;630;0,57;70;1;1
20092;609;582;46,48;535;253;0,51;23,75;0,72;0,85;0,29;362;0,67;70;2;0
20546;883;945;47,95;734;665;0,53;22,44;1,89;0,35;0,26;488;0,68;70;1;1
44810;864;910;47,43;1004;507;0,60;20,10;1,30;0,37;0,20;499;0,75;70;2;0
4317;1313;1331;47,88;1190;418;0,74;19,60;1,30;0,27;0,29;647;0,92;70;1;1
42734;631;621;44,21;574;344;0,50;21,27;1,01;0,93;0,27;383;0,64;70;2;0
11289;1625;1722;52,75;1404;335;0,97;34,17;0,77;0,79;0,41;675;1,47;70;2;0
30187;1586;1634;53,00;1205;453;0,84;27,70;1,40;3,49;0,49;634;1,16;70;2;0
32959;812;774;46,84;870;315;0,54;31,41;0,76;0,41;0,22;579;0,78;70;1;1
48457;933;848;47,75;946;274;0,63;18,00;1,24;0,79;0,30;552;0,77;70;2;0
76451;764;808;46,42;751;415;0,54;22,53;1,03;0,40;0,21;399;0,70;70;1;1
67880;861;817;47,73;762;295;0,60;22,00;1,15;0,65;0,48;428;0,77;70;2;0
35866;964;905;46,98;967;288;0,62;20,79;1,04;0,94;0,21;515;0,78;70;2;0
12011;1749;1886;50,89;1842;456;0,93;28,51;1,24;0,63;0,21;808;1,29;70;2;0
974;326;265;43,84;626;283;0,34;24,95;0,54;0,16;0,15;528;0,46;70;1;1
110;1519;1453;50,00;2053;304;0,60;9,09;1,62;0,00;0,00;835;0,66;70;1;1
