battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;206;2;1
18314;1096;929;49,44;940;162;0,69;25,37;1,13;2,24;0,34;562;0,93;206;2;1
4712;1184;1145;47,33;1052;211;0,71;26,74;0,74;1,32;0,32;540;0,97;206;2;1
81836;1109;1106;49,28;922;357;0,74;20,23;1,24;0,72;0,32;569;0,92;206;1;0
64488;1758;1781;52,25;1414;524;0,85;21,44;1,66;0,35;0,49;750;1,08;206;1;0
73310;929;941;46,40;1135;407;0,70;25,54;0,77;1,07;0,29;633;0,95;206;1;0
108363;1309;1337;50,33;1123;466;0,75;13,96;1,65;0,65;0,24;711;0,88;206;1;0
57509;1741;1772;52,76;1415;507;0,87;23,50;1,54;0,71;0,45;764;1,13;206;1;0
35134;2536;2847;57,68;2218;743;1,21;33,04;1,50;0,73;0,45;884;1,80;206;2;1
21805;718;665;47,94;607;230;0,53;23,31;0,89;0,43;0,39;351;0,69;206;2;1
55178;1488;1500;52,92;1231;444;0,78;18,39;1,37;0,46;0,50;551;0,95;206;2;1
36188;964;970;47,42;865;319;0,65;25,11;0,86;1,05;0,51;558;0,87;206;2;1
23297;305;258;42,48;577;294;0,29;21,89;0,63;0,63;0,13;518;0,37;206;1;0
75822;1149;1167;49,14;962;363;0,73;26,33;1,04;1,25;0,28;604;0,99;206;1;0
24237;1604;1601;51,15;1153;364;0,85;22,18;1,28;0,38;0,49;588;1,09;206;2;1
14521;2017;2192;55,94;1633;495;0,99;34,33;1,09;0,46;0,46;715;1,50;206;2;1
25141;2066;2268;55,07;1875;703;0,96;30,34;1,51;0,34;0,40;835;1,38;206;1;0
11585;1347;1380;48,93;980;325;0,80;26,30;1,19;1,15;0,27;555;1,09;206;1;0
20382;592;563;42,17;730;276;0,44;18,52;0,70;0,84;0,13;500;0,54;206;2;1
14064;580;634;46,67;673;541;0,44;10,12;1,87;0,82;0,09;520;0,49;206;1;0
12307;2330;2444;55,85;2053;567;1,17;29,68;1,35;0,38;0,58;851;1,66;206;2;1
25857;1176;1166;49,44;932;286;0,78;30,89;0,93;0,86;0,47;622;1,13;206;1;0
21572;1200;1188;48,58;1249;394;0,66;19,61;1,01;0,80;0,24;658;0,82;206;1;0
8592;1064;1049;46,89;1181;281;0,61;23,82;0,71;1,21;0,09;532;0,80;206;2;1
1681;427;368;41,40;607;224;0,32;16,66;0,73;1,22;0,06;476;0,38;206;1;0
39168;918;980;47,14;1047;408;0,59;30,68;0,48;0,74;0,17;618;0,86;206;1;0
93846;1310;1171;48,22;1306;223;0,90;35,24;0,69;0,97;0,54;542;1,40;206;2;1
4714;3216;3483;59,48;2656;592;1,35;37,29;1,42;0,15;0,68;1070;2,16;206;1;0
107;699;705;37,38;1334;251;0,56;28,04;0,50;0,36;0,06;683;0,78;206;2;1
181;950;910;47,51;1164;247;0,55;34,25;0,14;0,00;0,17;629;0,83;206;2;1
