battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
31087;506;382;45,84;405;105;0,46;18,81;0,85;1,61;0,51;278;0,56;6;1;0
55190;926;821;47,78;834;174;0,67;19,56;0,89;1,10;0,43;531;0,83;6;2;1
74535;943;871;47,16;859;252;0,65;22,17;1,10;0,95;0,44;449;0,84;6;1;0
2323;240;178;46,10;197;123;0,30;18,08;0,98;1,13;0,12;224;0,36;6;2;1
46836;2294;2454;55,84;1594;432;1,15;30,64;1,22;0,34;0,58;677;1,66;6;2;1
7516;436;349;45,49;299;128;0,42;12,68;0,93;1,10;0,38;266;0,48;6;1;0
3699;1129;1150;48,36;816;248;0,83;23,38;0,94;1,22;0,61;460;1,09;6;1;0
40618;1103;1030;50,37;634;226;0,80;31,40;0,85;1,31;0,72;376;1,17;6;2;1
84614;702;588;47,21;591;226;0,43;17,85;1,07;2,76;0,39;383;0,53;6;1;0
3039;610;558;46,17;521;220;0,45;25,44;0,68;0,80;0,41;376;0,61;6;1;0
3109;547;477;47,41;357;119;0,54;21,10;0,53;0,40;0,31;275;0,68;6;1;0
14885;989;966;50,35;741;278;0,67;25,19;0,85;0,57;0,43;441;0,90;6;2;1
38641;1214;1260;49,46;1068;415;0,70;24,89;1,13;0,74;0,38;623;0,93;6;2;1
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;6;1;0
18962;980;964;46,38;1126;333;0,61;25,78;0,63;0,29;0,19;636;0,82;6;2;1
15749;687;654;45,78;719;283;0,51;18,87;0,71;0,45;0,27;547;0,63;6;2;1
43618;636;557;45,76;575;140;0,57;29,28;0,39;0,78;0,56;304;0,80;6;1;0
6545;1289;1269;50,47;791;338;0,71;23,36;1,31;1,53;0,25;573;0,93;6;1;0
19693;948;897;48,69;881;281;0,62;26,12;0,75;0,70;0,52;505;0,84;6;1;0
10754;697;531;47,01;600;64;0,58;23,12;0,65;1,19;0,47;435;0,76;6;2;1
40062;955;904;49,87;644;209;0,76;31,75;0,82;1,76;0,51;382;1,12;6;2;1
513;885;774;48,15;968;241;0,49;15,98;0,86;0,59;0,00;668;0,59;6;2;1
1502;839;738;48,74;742;277;0,54;16,64;1,01;0,47;0,27;554;0,65;6;1;0
790;732;709;43,92;834;239;0,52;15,82;0,91;0,51;0,14;547;0,62;6;2;1
586;1290;1262;50,00;695;211;0,74;25,43;0,90;2,88;0,11;475;0,99;6;1;0
5063;930;817;48,39;529;187;0,55;15,54;0,93;0,33;0,28;427;0,65;6;2;1
6327;767;671;47,45;642;224;0,45;16,06;0,95;0,30;0,17;494;0,54;6;1;0
446;579;469;49,55;532;158;0,48;18,61;0,68;0,98;0,17;487;0,59;6;1;0
272;1389;1336;51,10;662;155;0,82;40,44;0,53;0,86;2,32;495;1,37;6;2;1
10;7352;5511;70,00;1899;40;3,20;70,00;0,90;10,00;9,20;1236;10,67;6;2;1
