battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
30696;880;759;48,37;642;190;0,61;24,93;1,15;1,34;0,32;451;0,82;16;2;1
78103;1094;1002;48,98;855;230;0,85;34,62;0,58;1,67;0,61;515;1,30;16;2;1
21256;1121;1131;49,06;1040;353;0,69;26,32;0,92;0,50;0,41;609;0,94;16;1;0
19795;1090;1084;48,74;840;309;0,69;18,12;1,16;0,70;0,29;454;0,85;16;1;0
57447;1404;1463;50,81;936;402;0,83;27,99;1,28;1,00;0,54;660;1,15;16;2;1
41848;1329;1350;50,20;1012;343;0,88;29,11;0,96;1,26;0,56;655;1,24;16;2;1
17779;1018;937;48,14;928;263;0,59;23,10;1,03;1,14;0,37;485;0,77;16;1;0
27347;1739;1695;52,66;1336;361;0,97;26,99;1,15;1,42;0,58;693;1,32;16;2;1
55178;1488;1500;52,92;1231;444;0,78;18,39;1,37;0,46;0,50;551;0,95;16;2;1
81108;1289;1303;50,27;1005;450;0,81;28,34;1,29;1,05;0,54;540;1,13;16;1;0
12288;1277;1329;49,13;1072;395;0,68;23,36;1,07;1,35;0,37;544;0,88;16;1;0
25997;598;541;44,68;601;249;0,49;24,41;0,74;0,85;0,29;377;0,64;16;2;1
18853;1318;1338;49,81;1138;458;0,70;22,26;1,32;0,53;0,43;525;0,90;16;1;0
25547;774;768;46,46;733;296;0,56;18,99;0,88;0,47;0,28;464;0,69;16;2;1
19729;866;858;46,75;896;322;0,55;26,09;0,72;0,83;0,21;508;0,75;16;1;0
18356;2061;2253;53,65;1877;626;1,01;29,24;1,45;0,71;0,52;812;1,43;16;1;0
4674;1221;1204;49,23;865;262;0,75;32,35;0,85;0,90;0,43;496;1,12;16;1;0
26272;1098;1077;48,43;1016;370;0,63;15,82;1,13;0,50;0,21;533;0,75;16;1;0
17450;1158;1138;48,77;1139;216;0,78;37,82;0,44;1,00;0,25;560;1,26;16;1;0
22630;1236;1181;48,10;1331;442;0,60;16,12;1,44;0,19;0,19;610;0,71;16;1;0
19396;1745;1864;51,51;1683;432;0,97;32,05;0,92;0,26;0,33;808;1,43;16;2;1
17857;1186;1192;49,54;862;276;0,71;26,50;0,78;1,08;0,46;552;0,97;16;2;1
77359;2159;2006;54,60;1504;268;1,30;38,41;0,79;2,92;1,33;542;2,11;16;2;1
28242;1306;1361;49,34;1345;367;0,74;29,38;0,79;0,21;0,40;676;1,04;16;1;0
447;838;748;47,20;773;228;0,72;21,48;0,76;0,30;0,47;602;0,92;16;2;1
3165;1269;1306;51,25;1172;390;0,74;30,90;0,90;0,50;0,45;590;1,08;16;2;1
1573;854;767;46,22;846;214;0,53;14,69;0,73;0,10;0,42;494;0,62;16;1;0
108;478;380;46,30;534;277;0,37;11,11;0,64;1,02;0,63;448;0,42;16;1;0
481;1502;1566;49,27;992;183;0,86;25,36;0,78;0,53;0,29;614;1,15;16;2;1
387;901;859;47,29;792;138;0,72;21,45;0,26;0,30;0,60;511;0,92;16;2;1
