battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
143938;2239;1945;56,79;1245;260;1,35;45,25;1,03;0,94;1,14;561;2,46;14;2;1
35990;1237;1218;49,48;987;290;0,77;21,48;1,14;0,68;0,31;496;0,98;14;1;0
15665;1114;1088;47,99;984;267;0,64;18,68;0,87;1,07;0,22;541;0,78;14;1;0
2466;1198;1129;48,38;942;230;0,73;26,56;0,73;0,82;0,41;634;0,99;14;1;0
115372;1546;1492;51,21;1297;476;0,98;27,91;1,28;0,64;0,52;535;1,36;14;2;1
43401;1208;1302;45,89;1248;305;0,80;32,08;0,59;1,49;0,39;527;1,17;14;1;0
38184;519;429;44,75;674;304;0,30;6,06;1,76;0,77;0,09;531;0,31;14;1;0
38590;949;893;47,20;789;295;0,62;15,11;1,21;0,40;0,23;449;0,73;14;2;1
19623;2463;2748;56,89;2089;620;1,17;31,94;1,38;0,74;0,30;940;1,73;14;2;1
20629;841;818;47,47;802;407;0,51;18,50;1,36;1,24;0,20;529;0,62;14;2;1
2907;1522;1506;51,26;1205;400;0,75;14,28;1,57;0,40;0,17;729;0,88;14;2;1
94755;1641;2027;52,34;1553;659;0,88;43,42;0,45;0,49;0,40;693;1,55;14;1;0
55779;1101;1081;49,34;903;277;0,69;27,04;0,90;0,77;0,64;443;0,95;14;2;1
78229;1543;1542;51,32;1266;414;0,93;27,90;1,18;1,04;0,46;550;1,29;14;2;1
15386;559;398;45,78;534;80;0,53;26,13;0,62;1,50;0,90;417;0,72;14;2;1
58085;775;698;47,60;640;237;0,60;19,03;1,01;0,76;0,47;422;0,73;14;1;0
11338;425;443;43,51;436;255;0,31;23,95;0,41;0,60;0,18;341;0,40;14;1;0
87726;1931;2043;53,35;1589;666;1,01;29,47;1,64;0,62;0,46;648;1,44;14;1;0
111820;1226;1169;50,52;971;286;0,77;19,89;1,08;0,82;0,26;529;0,96;14;1;0
19046;1065;1069;49,82;883;354;0,76;27,76;1,11;0,89;0,51;512;1,05;14;2;1
9710;1111;1096;47,42;943;301;0,64;21,86;1,09;0,36;0,17;533;0,82;14;2;1
48241;1685;1700;51,93;1452;429;0,97;29,43;0,94;0,81;0,67;605;1,37;14;2;1
14573;815;778;48,39;718;269;0,57;26,25;0,81;0,92;0,32;386;0,77;14;1;0
17566;2922;3193;59,52;2388;708;1,29;34,34;1,48;0,79;0,69;1014;1,97;14;1;0
14911;513;449;42,51;596;124;0,50;22,31;0,61;0,88;0,24;393;0,64;14;2;1
57659;1522;1576;50,54;1602;315;0,85;30,76;0,82;0,67;0,44;707;1,23;14;2;1
2752;978;996;47,20;962;332;0,62;25,73;0,72;1,09;0,46;618;0,84;14;2;1
33252;741;693;45,26;862;263;0,49;17,64;0,63;1,08;0,12;564;0,59;14;1;0
1893;2678;2717;58,00;3353;514;1,19;32,96;1,40;0,37;0,32;1122;1,77;14;1;0
41;837;1028;56,10;954;865;0,63;26,83;1,80;0,56;0,00;773;0,87;14;1;0
