battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
27345;1164;1041;50,49;907;228;0,82;30,55;0,87;1,02;0,71;561;1,19;104;2;1
16018;707;672;46,42;585;189;0,57;20,66;0,64;0,74;0,36;336;0,72;104;1;0
86216;847;843;46,73;856;364;0,59;17,21;1,37;0,52;0,26;547;0,71;104;1;0
22489;770;735;48,77;532;191;0,59;23,75;0,66;0,73;0,50;337;0,78;104;2;1
43297;1540;1639;50,97;1395;487;0,90;27,77;1,18;1,07;0,50;588;1,24;104;1;0
104301;2134;2156;54,54;1445;383;1,20;39,35;0,97;0,56;0,74;752;1,97;104;2;1
27032;1307;1373;51,69;898;338;0,79;23,06;1,12;0,71;0,58;532;1,03;104;2;1
36173;1920;1978;54,01;1368;429;1,05;27,63;1,39;0,66;0,54;626;1,45;104;2;1
61567;1646;1673;51,85;1369;447;0,88;25,21;1,28;0,82;0,40;729;1,18;104;2;1
24096;938;892;48,93;651;178;0,74;25,87;0,67;0,44;0,55;360;0,99;104;1;0
29794;1709;1667;52,87;1266;377;0,97;27,36;1,19;1,15;0,44;548;1,34;104;2;1
35747;1075;1011;48,14;904;330;0,58;12,30;1,49;0,20;0,28;467;0,66;104;2;1
37516;1560;1550;50,73;1192;311;0,95;26,99;0,93;0,60;0,55;521;1,30;104;2;1
24574;1010;976;48,91;764;307;0,67;26,94;1,08;0,90;0,42;445;0,92;104;2;1
7478;575;484;45,33;661;246;0,36;12,82;0,99;0,56;0,11;516;0,41;104;1;0
18356;2061;2253;53,65;1877;626;1,01;29,24;1,45;0,71;0,52;812;1,43;104;1;0
4902;765;711;49,43;636;285;0,57;22,66;0,91;0,94;0,43;545;0,73;104;1;0
500;620;540;42,00;641;180;0,51;12,20;1,02;0,65;0,37;500;0,58;104;1;0
14832;1433;1394;50,73;1072;352;0,89;38,58;0,67;1,92;0,90;544;1,45;104;1;0
5828;1726;1746;52,01;1392;374;0,93;32,62;1,01;0,64;0,61;772;1,38;104;1;0
10761;663;648;44,69;524;251;0,48;17,11;1,11;0,32;0,36;371;0,58;104;2;1
4816;573;493;45,62;553;181;0,48;26,23;0,49;1,86;0,25;459;0,66;104;2;1
9592;917;1150;49,01;820;412;0,81;46,07;0,12;0,50;0,49;579;1,50;104;2;1
57021;783;773;47,44;747;237;0,60;22,03;0,82;0,74;0,30;363;0,77;104;1;0
18814;629;449;46,65;438;50;0,62;27,64;0,58;1,26;0,69;308;0,86;104;2;1
7614;530;457;44,89;605;238;0,38;17,28;0,75;0,87;0,09;390;0,46;104;2;1
676;1325;1353;50,00;979;406;0,73;23,82;1,47;1,08;0,14;611;0,96;104;1;0
2428;613;569;44,65;472;166;0,45;19,85;1,01;0,80;0,27;330;0,56;104;1;0
2440;688;660;45,49;659;238;0,59;23,77;0,64;0,91;0,25;493;0,78;104;1;0
670;845;769;41,79;952;296;0,41;10,75;1,37;0,35;0,00;565;0,46;104;1;0
