battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
8642;1016;1012;48,39;1035;280;0,67;23,14;0,66;0,49;0,25;607;0,88;21;2;1
9148;666;649;47,82;690;231;0,54;23,95;0,60;0,74;0,32;362;0,71;21;1;0
12030;1178;1148;47,46;822;160;0,97;37,13;0,44;1,22;0,60;464;1,55;21;2;1
55027;1310;1275;49,62;1158;282;0,93;38,68;0,57;1,50;0,68;595;1,52;21;2;1
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;21;2;1
14444;1567;1523;51,31;1069;344;0,93;28,23;1,15;1,82;0,75;523;1,29;21;1;0
56091;1643;1675;51,33;1347;454;0,98;39,17;0,72;0,59;0,87;566;1,61;21;1;0
24961;1339;1353;50,04;984;375;0,69;18,63;1,28;0,49;0,25;572;0,85;21;1;0
6049;832;785;45,88;986;270;0,53;23,74;0,68;0,92;0,13;620;0,70;21;2;1
13104;871;852;46,89;794;298;0,64;25,16;0,73;0,62;0,38;450;0,85;21;2;1
41814;1517;1586;51,48;1117;354;1,02;44,13;0,70;1,15;0,95;549;1,82;21;2;1
25784;1211;1213;48,92;1040;382;0,74;23,48;1,14;0,42;0,39;531;0,96;21;2;1
44808;1246;1258;48,63;1315;485;0,70;23,63;1,26;0,27;0,21;695;0,91;21;1;0
38800;1658;1719;52,91;1198;433;0,88;33,18;1,33;0,57;0,53;635;1,31;21;2;1
12269;355;258;46,63;351;147;0,37;18,66;0,37;0,19;0,36;320;0,46;21;1;0
18907;1830;1950;52,66;1504;414;1,00;28,88;0,99;0,86;0,38;697;1,40;21;1;0
24129;1346;1361;50,57;970;345;0,79;22,61;1,07;0,80;0,39;510;1,01;21;1;0
4513;1810;1885;52,09;1650;384;0,92;27,37;1,12;0,83;0,30;767;1,27;21;1;0
33729;2186;2292;53,66;1890;514;0,97;17,80;1,43;0,24;0,51;646;1,18;21;2;1
34030;2041;1574;53,76;1375;136;1,29;36,64;1,16;0,92;1,28;650;2,04;21;1;0
5168;1366;1396;48,49;964;329;0,79;30,88;0,78;1,09;0,68;535;1,14;21;2;1
23950;1303;1171;51,58;882;156;0,89;32,03;0,64;2,53;0,53;454;1,30;21;1;0
18638;1732;1822;52,22;1446;419;0,97;34,01;0,99;1,54;0,60;729;1,47;21;1;0
556;721;604;44,24;508;178;0,48;25,72;0,58;1,43;0,17;423;0,64;21;1;0
9089;1312;1297;48,40;1074;267;0,74;28,00;0,88;1,36;0,28;642;1,02;21;2;1
1940;943;904;46,03;946;264;0,61;31,91;0,59;1,18;0,49;574;0,90;21;2;1
180;792;790;51,11;1127;245;0,65;39,44;0,24;1,18;0,06;624;1,07;21;1;0
132;749;881;41,67;1269;550;0,45;30,30;0,23;0,73;0,32;677;0,65;21;2;1
831;34;2;41,03;150;160;0,10;23,23;0,46;0,38;0,25;353;0,13;21;2;1
141;280;270;40,43;631;204;0,35;18,44;0,53;0,33;0,01;505;0,43;21;1;0
