battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
70009;1409;1260;50,32;1094;265;0,91;34,29;0,89;1,09;0,65;460;1,39;5;1;0
37113;2737;2559;57,81;1795;410;1,41;36,88;1,32;1,22;1,11;710;2,24;5;1;0
4224;150;87;43,92;240;61;0,35;32,15;0,40;2,14;0,49;245;0,51;5;1;0
14561;1145;1026;48,62;906;175;0,71;22,46;0,94;1,24;0,44;561;0,91;5;1;0
100240;1123;1116;49,63;867;327;0,78;25,06;1,15;0,83;0,64;542;1,04;5;2;1
10790;1543;1577;52,73;1092;285;0,92;34,88;0,76;0,90;0,44;576;1,41;5;1;0
98890;1124;1119;49,63;931;378;0,71;20,43;1,26;0,55;0,38;493;0,89;5;1;0
26524;774;762;46,92;705;280;0,50;26,05;0,61;0,31;0,25;439;0,67;5;2;1
44034;558;455;45,69;552;195;0,46;30,00;0,38;1,29;0,54;344;0,66;5;1;0
36479;939;901;47,75;804;296;0,60;19,03;0,97;0,60;0,34;520;0,74;5;2;1
26241;1869;1972;53,33;1546;500;0,90;22,35;1,47;0,61;0,32;667;1,16;5;1;0
43800;2340;2449;55,67;2407;561;1,14;34,41;1,13;1,58;0,35;882;1,75;5;2;1
39521;1843;1802;52,57;1620;389;1,09;36,52;0,87;0,60;0,60;758;1,72;5;2;1
45252;684;693;47,59;515;273;0,52;23,81;0,80;0,86;0,49;356;0,68;5;2;1
64304;1460;1512;51,18;1147;398;0,92;30,85;0,94;0,49;0,34;695;1,33;5;1;0
9394;1055;1062;48,30;972;302;0,70;21,28;0,89;0,27;0,19;576;0,89;5;2;1
4121;974;930;48,39;1060;259;0,59;27,81;0,59;1,51;0,30;641;0,82;5;2;1
4963;1091;1109;48,78;1200;286;0,76;34,25;0,46;0,71;0,35;630;1,16;5;1;0
25259;828;861;47,02;884;455;0,55;21,39;1,05;0,56;0,27;489;0,70;5;1;0
28189;1541;1627;50,86;1414;598;0,78;23,79;1,40;0,84;0,36;728;1,03;5;2;1
59892;621;606;46,45;529;219;0,50;27,33;0,54;0,78;0,38;457;0,69;5;2;1
64244;1183;1141;49,14;1033;249;0,76;22,98;0,83;0,87;0,36;462;0,98;5;1;0
76092;1529;1432;50,63;1323;250;0,91;27,69;0,85;0,72;0,60;525;1,26;5;1;0
43653;932;919;48,32;841;341;0,64;17,63;1,06;0,61;0,34;447;0,78;5;2;1
4853;812;770;47,70;793;296;0,52;21,41;0,91;1,45;0,16;518;0,66;5;2;1
29834;1661;1513;52,44;1204;323;0,98;28,60;1,17;2,17;0,83;521;1,37;5;2;1
18638;1732;1822;52,22;1446;419;0,97;34,01;0,99;1,54;0,60;729;1,47;5;1;0
2074;1666;1734;53,23;1342;412;0,90;34,23;1,03;0,56;0,38;737;1,38;5;2;1
1673;715;669;43,75;895;215;0,49;16,68;0,72;0,75;0,05;563;0,59;5;1;0
1299;1022;1019;49,42;1470;375;0,75;36,49;0,51;1,02;0,22;772;1,19;5;2;1
