battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
34573;2376;2344;55,13;1557;458;1,18;32,63;1,48;0,76;0,92;785;1,75;4;2;1
26626;2782;2914;58,63;1974;728;1,30;35,10;1,72;0,43;0,75;912;2,01;4;1;0
12631;2045;2211;54,94;1818;581;0,95;26,79;1,42;0,46;0,33;845;1,30;4;1;0
25633;854;800;46,53;798;284;0,53;21,01;0,81;0,58;0,26;564;0,67;4;1;0
15344;2540;2788;57,03;2045;758;1,10;27,40;1,98;0,24;0,35;956;1,52;4;2;1
42723;2507;2639;56,31;1801;641;1,11;25,17;1,86;0,42;0,70;786;1,49;4;2;1
42258;2144;2355;55,02;1904;604;1,01;28,86;1,36;0,30;0,32;835;1,42;4;1;0
18325;2001;2055;54,55;1172;461;1,19;27,97;1,37;0,52;0,72;615;1,65;4;2;1
22047;2703;2991;58,63;2253;564;1,12;27,67;1,43;0,28;0,36;868;1,54;4;1;0
22915;2808;2892;61,04;2209;525;1,41;35,64;1,31;0,86;0,53;962;2,19;4;2;1
9775;4517;5070;67,31;3872;822;1,76;40,32;1,92;0,11;0,35;1279;2,95;4;2;1
19092;2925;3068;59,19;2353;611;1,32;37,53;1,35;0,46;0,68;958;2,12;4;1;0
20000;2972;3057;58,69;2273;908;1,34;37,61;1,82;0,23;0,64;901;2,14;4;1;0
983;2467;2669;55,24;2554;528;1,25;39,37;1,13;0,67;0,29;1025;2,06;4;2;1
