battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
70008;1617;1566;51,33;1398;300;0,91;29,45;1,14;1,63;0,51;710;1,29;17;2;1
63747;1308;1307;48,58;1127;365;0,88;32,13;1,02;1,51;0,55;623;1,30;17;2;1
37667;2007;1610;54,94;1306;203;1,17;40,11;1,17;1,02;1,18;626;1,96;17;2;1
134205;1518;1511;50,06;1331;489;0,87;24,64;1,29;0,76;0,55;652;1,16;17;2;1
77153;1381;1373;49,52;1354;451;0,71;20,94;1,30;0,57;0,31;665;0,90;17;1;0
56198;2032;1952;55,60;1277;345;1,20;36,50;0,97;1,42;0,77;553;1,90;17;1;0
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;17;1;0
35291;1576;1646;51,57;1351;396;0,88;22,23;0,98;0,42;0,46;728;1,13;17;1;0
27867;2131;2158;54,62;1791;456;1,19;42,38;0,90;0,55;0,69;869;2,06;17;1;0
71613;1580;1594;50,98;1420;307;1,02;40,08;0,58;0,90;0,65;630;1,71;17;2;1
10244;849;808;48,11;1052;390;0,48;10,92;1,64;0,52;0,15;649;0,53;17;2;1
133773;1559;1610;52,08;1218;418;0,96;29,32;1,07;1,07;0,61;696;1,35;17;1;0
60370;1202;1214;49,22;993;424;0,73;21,66;1,18;0,55;0,50;473;0,93;17;2;1
15260;970;927;48,94;682;234;0,70;22,77;0,91;0,48;0,38;391;0,90;17;2;1
31186;1129;1137;48,70;974;367;0,70;19,00;1,29;0,37;0,28;600;0,86;17;1;0
16680;989;925;48,03;846;317;0,58;18,08;1,15;0,24;0,39;435;0,70;17;2;1
28231;1123;1131;49,30;932;213;0,75;21,21;0,66;0,55;0,29;429;0,96;17;2;1
47116;1700;1785;51,64;1596;434;0,88;25,47;1,09;0,63;0,35;690;1,18;17;1;0
7499;1084;1010;48,55;868;243;0,68;27,87;0,63;0,74;0,33;512;0,94;17;2;1
19782;1448;1548;51,60;1217;438;0,94;31,92;0,96;1,56;0,24;623;1,38;17;1;0
2441;1393;1469;50,96;1255;313;0,84;32,73;0,70;0,98;0,31;642;1,25;17;1;0
16116;902;865;47,23;911;223;0,62;29,66;0,55;1,89;0,36;578;0,89;17;2;1
2124;1086;1039;51,22;849;275;0,69;26,27;0,88;1,36;0,24;620;0,93;17;2;1
1848;976;941;48,97;966;315;0,59;25,38;0,80;0,27;0,24;607;0,79;17;1;0
3229;991;938;47,69;1189;311;0,64;24,03;0,81;0,23;0,29;646;0,84;17;1;0
47423;1325;1205;49,37;1285;285;0,83;29,85;0,99;1,35;0,62;522;1,19;17;1;0
22128;782;771;46,49;720;342;0,57;16,47;1,33;0,47;0,27;443;0,68;17;1;0
61319;1116;1214;49,49;894;572;0,74;20,81;1,63;1,17;0,48;564;0,94;17;2;1
32970;2737;2907;59,05;2316;687;1,26;29,75;1,55;0,45;0,45;947;1,80;17;2;1
27684;1570;1382;52,15;1071;220;0,91;20,81;1,57;0,76;0,47;488;1,15;17;1;0
