battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
82342;1045;1017;47,14;1003;259;0,69;26,36;0,76;1,08;0,39;508;0,94;24;2;0
11017;639;454;46,32;565;89;0,50;16,76;1,29;1,90;0,33;461;0,60;24;1;1
24898;1488;1552;50,65;1302;403;0,86;29,48;0,86;0,83;0,38;654;1,22;24;2;0
7540;632;613;46,13;504;180;0,54;26,23;0,46;0,82;0,67;306;0,73;24;2;0
22105;1450;1453;51,22;1263;331;0,76;23,51;0,94;0,31;0,33;628;1,00;24;2;0
73763;1461;1479;51,26;1035;421;0,83;32,39;1,18;1,30;0,89;491;1,22;24;1;1
2312;332;291;42,34;365;176;0,33;23,83;0,37;0,90;0,20;329;0,43;24;2;0
12914;1540;1548;50,44;1241;318;0,73;23,28;1,07;1,38;0,30;625;0,96;24;1;1
10005;1138;1128;49,31;981;217;0,77;32,10;0,50;0,39;0,43;541;1,14;24;1;1
18122;1412;1440;49,96;1100;313;0,79;24,25;1,05;0,61;0,37;532;1,04;24;1;1
25024;2062;2188;54,31;1757;481;0,99;29,02;1,34;0,64;0,56;682;1,39;24;2;0
17889;604;568;47,57;483;211;0,53;25,84;0,77;0,73;0,44;308;0,71;24;2;0
59905;716;657;47,21;591;241;0,55;23,71;0,89;0,55;0,23;406;0,72;24;1;1
26585;1101;1108;48,52;998;271;0,69;20,98;0,74;0,23;0,16;541;0,87;24;1;1
14056;1795;1846;53,88;1269;368;0,93;27,16;1,23;0,61;0,38;660;1,28;24;2;0
32713;2430;2610;56,32;2273;520;1,18;32,52;1,13;0,60;0,31;941;1,74;24;1;1
21964;647;607;45,93;567;233;0,51;30,55;0,57;1,84;0,53;395;0,74;24;2;0
88636;1127;1110;48,84;959;394;0,66;17,54;1,16;0,36;0,25;506;0,80;24;1;1
37329;682;605;45,70;805;262;0,43;13,32;0,94;0,42;0,11;542;0,49;24;1;1
142;946;751;52,11;1401;274;0,41;28,87;0,49;0,49;0,51;751;0,57;24;2;0
18061;1104;1049;47,58;979;224;0,74;30,64;0,78;1,30;0,55;454;1,06;24;2;0
53510;1575;1444;51,03;1085;237;1,10;32,49;0,90;0,98;0,83;566;1,63;24;2;0
8672;1023;1048;48,47;863;333;0,72;26,03;0,94;0,82;0,36;588;0,97;24;1;1
4669;918;897;48,19;686;273;0,60;27,78;0,93;0,85;0,31;560;0,84;24;1;1
9878;523;531;46,03;577;440;0,36;16,78;1,44;0,79;0,18;437;0,43;24;2;0
17564;134;98;42,90;258;163;0,19;10,40;0,71;1,33;0,16;266;0,21;24;2;0
13174;835;774;47,54;723;252;0,52;19,38;0,81;0,61;0,27;516;0,65;24;2;0
3621;546;451;44,16;593;201;0,34;16,38;0,68;0,40;0,36;427;0,41;24;1;1
1449;1614;1684;51,90;1315;281;0,96;33,54;0,80;1,57;0,32;770;1,45;24;1;1
143;398;398;43,36;711;326;0,36;27,27;0,22;0,00;0,01;572;0,49;24;1;1
