battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
101500;1573;1368;51,53;1172;263;1,06;33,53;0,82;0,75;1,06;585;1,60;101;1;1
49794;1905;1821;52,90;1500;334;1,06;29,58;1,14;1,35;0,67;596;1,50;101;2;0
7461;1097;1038;48,32;858;127;0,74;27,53;0,60;0,71;0,53;501;1,03;101;2;0
93871;1824;1626;55,28;1107;276;1,11;34,07;1,63;2,31;0,74;560;1,69;101;1;1
19747;1651;1584;51,09;1173;278;0,99;36,83;0,81;1,00;0,65;559;1,57;101;2;0
16914;1229;1266;49,76;1203;454;0,64;19,84;1,35;0,40;0,25;565;0,80;101;2;0
44504;1624;1629;51,86;1373;426;0,94;26,58;1,20;0,85;0,41;608;1,28;101;1;1
3849;955;881;48,45;804;208;0,60;26,11;0,67;0,80;0,24;455;0,82;101;1;1
16615;1629;1631;50,85;1391;386;0,76;19,05;1,31;0,19;0,29;678;0,94;101;1;1
19844;1897;1845;54,40;1223;368;1,08;31,35;1,20;0,49;0,94;617;1,57;101;2;0
52640;2192;2246;55,40;1729;546;1,13;29,11;1,35;0,38;0,53;766;1,59;101;1;1
42210;896;917;47,95;735;291;0,67;21,66;0,77;0,81;0,17;396;0,86;101;1;1
50379;761;738;46,74;727;280;0,57;29,07;0,65;0,69;0,53;451;0,80;101;2;0
41665;880;890;47,86;718;369;0,59;22,00;1,14;0,71;0,44;450;0,76;101;2;0
2947;484;429;44,72;493;141;0,44;21,31;0,45;0,78;0,30;296;0,56;101;1;1
35238;1538;1549;50,82;1314;349;0,86;30,21;0,89;0,62;0,53;549;1,23;101;2;0
55237;1711;1785;51,17;1494;446;1,01;26,34;1,21;0,32;0,38;716;1,37;101;2;0
40952;1037;1055;48,23;989;254;0,82;33,41;0,49;1,39;0,46;600;1,23;101;2;0
7343;459;393;44,27;428;155;0,43;18,49;0,64;0,67;0,22;289;0,53;101;2;0
31359;1215;1351;50,10;1066;485;0,79;30,29;1,02;0,94;0,36;635;1,14;101;1;1
4273;793;684;46,27;540;156;0,54;24,41;0,63;1,03;0,28;361;0,71;101;2;0
9680;1017;1003;47,48;896;266;0,64;25,36;0,73;0,67;0,45;429;0,86;101;1;1
27074;861;880;47,44;803;368;0,56;22,34;1,01;0,61;0,22;583;0,72;101;2;0
11547;2888;3104;58,19;2472;595;1,23;32,08;1,54;0,14;0,37;1014;1,81;101;1;1
9417;968;943;47,49;1328;358;0,66;26,25;0,63;0,32;0,16;681;0,89;101;2;0
21629;1449;1464;50,12;1231;340;0,73;20,99;1,04;0,56;0,19;510;0,92;101;1;1
42095;2069;2133;54,28;1641;396;1,12;29,84;1,01;0,99;0,53;731;1,60;101;1;1
774;715;528;48,97;529;167;0,48;19,25;0,65;0,73;0,21;359;0,59;101;2;0
9494;902;824;48,67;658;212;0,60;21,42;0,96;0,76;0,38;398;0,76;101;1;1
6283;644;581;46,47;629;265;0,47;21,90;0,75;1,46;0,27;431;0,60;101;1;1
