battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
46545;1938;1614;55,88;1503;295;1,14;36,92;1,16;1,49;0,89;750;1,81;202;2;1
26644;667;585;44,81;737;215;0,47;16,33;0,86;0,81;0,22;529;0,57;202;2;1
32398;963;911;48,98;788;264;0,67;23,91;0,96;0,86;0,37;505;0,88;202;1;0
32619;752;706;45,57;847;287;0,52;23,30;0,70;1,02;0,24;513;0,68;202;2;1
27515;1159;1155;48,40;1023;375;0,72;21,06;1,21;0,82;0,31;514;0,92;202;1;0
24146;1501;1490;51,30;1037;344;0,79;19,22;1,35;0,27;0,30;600;0,97;202;2;1
32050;973;978;46,83;939;276;0,76;27,06;0,61;0,41;0,42;526;1,04;202;2;1
12598;2907;3284;59,17;2068;718;1,20;37,16;1,73;0,42;0,40;1002;1,91;202;2;1
77154;1074;1063;48,54;944;328;0,70;22,16;0,88;0,67;0,28;478;0,90;202;1;0
56998;1608;1674;53,60;1561;543;0,84;25,36;1,37;0,47;0,26;794;1,12;202;1;0
37905;2013;1958;54,81;1184;342;1,23;40,50;0,96;0,98;1,13;580;2,06;202;2;1
12880;1838;1924;52,83;1312;350;1,11;35,25;0,95;0,79;0,50;667;1,71;202;1;0
30261;1937;2039;54,11;1574;498;0,92;23,25;1,56;0,45;0,33;685;1,19;202;1;0
5394;1576;1632;51,45;1311;532;0,78;19,71;1,70;0,51;0,25;768;0,98;202;2;1
48195;2413;2525;57,36;2026;629;1,21;37,82;1,27;0,43;0,49;941;1,95;202;1;0
14188;1616;1684;50,68;1475;466;0,87;23,51;1,31;0,40;0,32;715;1,14;202;1;0
311;1603;1697;49,20;1365;467;0,93;32,48;1,14;1,14;0,78;706;1,38;202;2;1
21843;1045;994;47,99;889;286;0,61;15,27;1,04;0,12;0,28;591;0,72;202;2;1
27094;2015;2191;55,19;1320;506;1,00;23,88;1,87;0,37;0,26;816;1,32;202;2;1
7122;432;420;44,37;602;283;0,35;21,03;0,66;1,07;0,13;436;0,44;202;1;0
69775;1218;1253;48,48;1191;336;0,82;28,42;0,76;0,72;0,39;570;1,15;202;2;1
32309;685;683;46,47;696;317;0,55;22,82;0,70;0,47;0,28;389;0,71;202;2;1
7377;2013;2122;53,94;2001;494;1,02;36,44;1,15;0,52;0,53;886;1,61;202;1;0
9520;703;710;47,62;682;399;0,49;15,04;1,33;0,32;0,08;477;0,57;202;1;0
3548;1268;1169;49,58;1181;266;0,61;18,52;1,17;0,23;0,14;637;0,75;202;2;1
18810;873;846;47,99;695;226;0,66;28,86;0,82;1,13;0,51;366;0,93;202;1;0
478;530;467;41,21;966;330;0,39;28,03;0,59;0,97;0,01;621;0,54;202;1;0
1821;648;521;43,66;583;192;0,52;31,36;0,57;1,36;0,61;417;0,76;202;2;1
5503;729;700;47,68;531;318;0,52;25,53;0,98;1,04;0,19;447;0,69;202;1;0
503;526;413;44,33;624;241;0,39;18,89;0,77;1,81;0,09;536;0,48;202;1;0
