battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7408;958;869;48,96;807;290;0,59;25,88;0,95;1,30;0,61;495;0,80;8;2;0
44917;2198;1846;58,80;1534;289;1,20;41,61;1,22;1,80;1,10;765;2,06;8;2;0
53855;2587;2206;58,81;1711;349;1,35;37,23;1,49;1,26;1,12;820;2,15;8;2;0
37724;1771;1514;52,53;1262;169;1,00;31,82;0,97;1,07;0,98;681;1,47;8;1;1
9869;913;800;49,36;698;172;0,62;30,39;0,79;1,84;0,72;374;0,89;8;2;0
13776;1122;1061;48,70;823;198;0,76;28,62;0,81;1,19;0,52;430;1,07;8;1;1
22147;1812;1715;53,14;1172;291;1,00;32,61;1,16;1,26;1,04;674;1,48;8;1;1
81369;1272;1256;49,79;961;317;0,84;28,66;0,88;0,67;0,74;480;1,18;8;1;1
40424;910;899;47,47;786;269;0,68;29,91;0,71;1,58;0,48;495;0,97;8;1;1
16873;1189;1240;47,73;965;283;0,85;29,77;0,73;1,46;0,39;537;1,21;8;1;1
59926;1639;1639;52,79;1134;341;1,05;37,77;0,94;0,46;0,89;541;1,69;8;1;1
24716;1345;1376;49,57;1061;327;0,80;31,76;0,83;0,46;0,64;507;1,17;8;2;0
20888;1783;1887;53,25;1017;268;1,04;33,06;1,01;1,01;0,65;496;1,55;8;1;1
27229;2793;3004;58,24;2532;627;1,20;33,07;1,54;0,31;0,58;993;1,80;8;1;1
86466;464;397;46,52;304;174;0,41;6,48;1,53;0,69;0,15;265;0,44;8;2;0
1208;1348;1427;49,67;1253;276;0,80;29,97;0,65;0,45;0,45;601;1,14;8;1;1
13648;944;919;47,83;937;321;0,60;22,68;0,82;1,17;0,28;642;0,78;8;1;1
11161;664;609;47,04;593;277;0,52;23,57;0,72;0,63;0,47;422;0,68;8;2;0
44;361;276;45,45;461;75;0,59;11,36;0,59;0,00;0,00;410;0,67;8;2;0
9679;1463;1477;51,17;1023;274;0,89;33,77;0,79;0,66;0,70;532;1,35;8;1;1
9198;1424;1471;50,90;1207;415;0,80;26,34;1,01;0,68;0,48;679;1,09;8;2;0
56013;1082;1112;48,58;1134;396;0,76;23,92;0,89;1,22;0,30;604;1,00;8;1;1
2834;917;915;45,55;1040;375;0,50;24,91;0,69;0,71;0,11;650;0,66;8;1;1
39443;1109;1061;48,25;976;312;0,69;24,00;1,08;0,89;0,32;469;0,91;8;2;0
2170;802;830;45,76;747;309;0,56;26,45;0,80;0,82;0,42;541;0,76;8;2;0
7240;1319;1388;51,55;778;583;0,70;24,35;2,03;0,29;0,53;523;0,93;8;2;0
713;975;940;50,49;862;229;0,64;29,03;0,51;0,92;0,51;605;0,91;8;2;0
817;1438;1503;50,67;1390;326;0,71;25,95;0,82;1,27;0,25;766;0,97;8;1;1
21;712;619;47,62;1137;369;0,43;9,52;0,76;0,00;0,00;704;0,47;8;2;0
12;590;524;25,00;1182;116;0,42;16,67;0,25;0,00;0,00;581;0,50;8;2;0
