battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
6135;384;342;44,99;458;137;0,43;26,99;0,29;0,89;0,39;306;0,59;101;1;0
60855;723;652;47,56;624;209;0,50;14,50;1,12;0,72;0,30;390;0,59;101;2;1
48630;718;537;48,52;420;90;0,71;22,46;1,06;1,77;0,41;312;0,92;101;1;0
24034;1578;1444;51,46;1139;278;0,97;31,77;1,00;1,21;0,59;553;1,42;101;2;1
46183;1265;1166;49,38;1110;235;0,93;42,52;0,38;0,85;0,88;578;1,61;101;1;0
37253;1899;2032;54,77;1669;559;1,06;32,15;1,13;0,77;0,34;818;1,56;101;1;0
14899;939;834;48,36;625;193;0,73;23,15;0,95;0,61;0,59;361;0,95;101;2;1
8104;1140;1141;49,10;1243;392;0,64;24,57;0,96;0,43;0,17;619;0,85;101;1;0
55178;1488;1500;52,92;1231;444;0,78;18,39;1,37;0,46;0,50;551;0,95;101;1;0
29011;1213;1173;49,51;1065;350;0,68;16,96;1,43;0,46;0,27;479;0,82;101;1;0
31154;1782;1876;52,02;1748;459;1,00;35,36;0,91;0,61;0,38;718;1,54;101;1;0
5859;1526;1541;50,55;1048;390;0,70;20,89;1,27;0,48;0,48;566;0,89;101;2;1
22844;767;700;48,11;625;257;0,55;26,15;0,89;1,75;0,38;440;0,75;101;1;0
57470;1668;1661;51,68;1544;375;1,10;33,90;0,83;0,50;0,42;686;1,67;101;2;1
88714;1029;1022;47,81;1042;310;0,71;23,65;0,81;0,32;0,30;559;0,93;101;2;1
6565;776;731;47,22;576;207;0,60;16,73;1,06;0,24;0,29;377;0,72;101;1;0
3384;207;198;43,00;357;233;0,23;20,86;0,42;0,27;0,15;318;0,29;101;2;1
36685;811;823;45,46;1010;262;0,68;33,87;0,45;1,16;0,31;441;1,02;101;2;1
19024;744;716;45,42;957;303;0,63;32,53;0,46;0,55;0,40;480;0,93;101;1;0
32981;814;751;46,55;808;317;0,49;16,05;1,08;0,94;0,24;559;0,58;101;2;1
26169;543;474;45,45;592;231;0,41;13,81;0,83;0,95;0,25;376;0,48;101;2;1
652;490;407;42,48;542;194;0,38;20,71;0,70;0,97;0,19;389;0,48;101;1;0
11067;1215;1200;48,35;1102;294;0,69;24,77;1,05;0,52;0,25;607;0,92;101;1;0
77335;1354;1381;50,04;1168;506;0,81;26,85;1,33;0,91;0,43;598;1,10;101;2;1
68830;1679;1637;51,93;1476;404;0,95;25,47;1,26;0,92;0,43;668;1,27;101;2;1
14008;1303;1243;49,00;1067;224;0,81;32,57;0,67;1,23;0,73;489;1,20;101;2;1
5546;880;842;45,06;1081;207;0,70;32,55;0,28;0,91;0,50;604;1,04;101;1;0
5694;907;929;47,03;964;358;0,59;27,91;0,87;0,92;0,25;556;0,82;101;2;1
5503;729;700;47,68;531;318;0,52;25,53;0,98;1,04;0,19;447;0,69;101;1;0
255;1131;1080;47,45;1651;363;0,68;33,33;0,61;1,33;0,13;771;1,02;101;2;1
