battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
56943;1874;1737;53,10;1434;329;1,01;27,03;1,48;0,95;0,65;700;1,38;101;1;1
21009;1879;1853;54,29;1219;396;1,01;29,05;1,34;0,80;0,81;632;1,42;101;1;1
31654;693;624;46,09;653;203;0,51;18,82;0,67;0,52;0,28;354;0,63;101;2;0
34593;1870;1809;53,47;1535;390;1,04;28,46;1,29;1,81;0,38;785;1,46;101;2;0
35754;691;591;46,39;662;225;0,46;14,66;1,05;1,65;0,31;484;0,54;101;1;1
33683;1063;1034;47,43;1076;273;0,65;26,91;0,66;0,43;0,41;505;0,88;101;1;1
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;101;2;0
75964;2480;2508;57,69;2039;430;1,38;46,87;0,77;0,88;0,69;863;2,60;101;1;1
24416;2157;2274;54,94;1686;546;1,08;27,47;1,35;0,46;0,51;825;1,49;101;1;1
82721;1545;1568;51,80;1315;424;0,85;23,67;1,21;0,60;0,41;625;1,12;101;1;1
72895;1313;1385;50,21;1093;491;0,77;25,33;1,20;0,69;0,42;658;1,03;101;2;0
10827;690;655;45,41;658;259;0,50;26,61;0,78;0,90;0,42;386;0,69;101;1;1
42806;1353;1390;50,62;1213;367;0,80;29,47;0,76;1,34;0,41;621;1,13;101;2;0
33801;1572;1693;51,11;1486;577;0,92;30,57;1,25;1,10;0,36;745;1,33;101;2;0
38741;1368;1667;50,88;1167;573;0,79;34,16;0,85;0,66;0,23;664;1,20;101;2;0
18160;1540;1652;50,40;1385;524;0,86;24,09;1,22;0,32;0,26;683;1,13;101;1;1
28332;1111;1058;49,19;962;353;0,72;22,90;1,10;0,80;0,27;517;0,93;101;2;0
9990;789;710;49,45;581;217;0,59;26,53;0,71;1,38;0,44;363;0,80;101;2;0
58746;3684;3962;60,86;2766;589;1,50;40,00;1,57;0,29;0,84;1065;2,50;101;2;0
9953;731;675;45,21;718;222;0,53;17,75;0,67;0,33;0,25;416;0,65;101;1;1
29167;2923;2973;59,64;2121;536;1,41;41,51;1,25;1,03;0,86;965;2,40;101;1;1
41558;596;575;46,13;602;245;0,52;20,83;0,65;0,17;0,34;340;0,66;101;1;1
2694;1122;1107;48,55;957;339;0,69;30,29;1,06;1,64;0,28;602;0,99;101;1;1
1962;381;306;45,82;352;157;0,32;28,49;0,55;0,68;0,39;320;0,44;101;2;0
15524;1306;1410;47,87;1151;424;0,79;24,02;1,07;0,42;0,25;627;1,04;101;1;1
2584;660;574;47,10;705;266;0,45;14,47;0,84;0,36;0,05;466;0,53;101;1;1
79610;1412;1483;50,35;1347;452;0,79;21,93;1,23;1,34;0,18;601;1,01;101;2;0
30013;925;909;47,34;937;382;0,58;18,40;1,01;0,48;0,27;471;0,71;101;2;0
103;1344;1280;55,34;1173;345;0,95;32,04;1,19;0,04;0,36;698;1,40;101;2;0
6282;721;718;43,60;801;323;0,54;23,50;0,84;1,03;0,28;583;0,71;101;2;0
