battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
97963;1059;983;48,12;1018;294;0,72;24,55;0,92;2,58;0,37;537;0,95;76;2;0
5745;1104;1057;48,15;1021;348;0,58;21,93;1,15;0,89;0,22;576;0,74;76;2;0
25768;1113;1104;48,89;885;396;0,71;26,84;1,11;1,54;0,38;479;0,96;76;1;1
78904;1217;1197;49,08;1020;337;0,84;31,69;0,77;1,94;0,52;491;1,23;76;1;1
96455;396;322;43,62;513;171;0,42;23,62;0,37;1,00;0,27;326;0,56;76;2;0
16163;885;845;48,49;737;263;0,60;23,87;0,88;1,32;0,43;375;0,79;76;1;1
32314;792;750;44,50;879;287;0,52;19,00;0,84;0,71;0,23;555;0,65;76;2;0
1751;841;904;44,20;847;240;0,73;25,47;0,54;0,45;0,26;532;0,98;76;1;1
17523;1120;1111;50,08;836;340;0,75;25,28;1,34;0,55;0,36;496;1,01;76;1;1
16495;1414;1381;51,00;1067;381;0,71;18,11;1,46;0,34;0,42;552;0,87;76;2;0
43710;878;846;47,55;789;290;0,60;20,65;0,89;0,89;0,22;439;0,75;76;2;0
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;76;2;0
37688;1682;1633;51,90;1311;388;1,02;30,55;1,02;0,54;0,62;707;1,47;76;2;0
31687;1400;1451;49,30;1286;406;0,78;28,01;1,04;0,55;0,35;638;1,08;76;2;0
15483;1101;1105;49,11;949;380;0,73;31,32;0,90;2,68;0,31;526;1,06;76;1;1
12982;793;735;48,91;694;223;0,61;30,53;0,52;0,68;0,51;367;0,88;76;2;0
4080;792;737;47,16;686;281;0,49;20,81;0,90;0,64;0,17;467;0,62;76;1;1
4899;1368;1469;47,66;1055;460;0,72;22,45;1,51;0,57;0,46;598;0,92;76;1;1
4601;1087;1067;45,95;1256;378;0,59;22,73;0,91;0,35;0,31;643;0,76;76;1;1
5379;1048;999;47,74;1067;486;0,63;28,98;1,42;0,74;0,31;696;0,89;76;1;1
19942;1153;1153;47,17;1239;328;0,84;39,74;0,49;0,59;0,62;658;1,39;76;2;0
24196;1266;1344;47,65;1247;356;0,79;26,39;0,66;0,37;0,46;691;1,07;76;2;0
18299;1699;1741;52,44;1655;571;0,71;15,48;1,94;0,27;0,19;749;0,84;76;1;1
2458;1612;1662;49,88;1859;366;1,00;36,25;0,52;0,54;0,50;780;1,57;76;2;0
53294;1026;1038;47,01;1091;426;0,60;19,00;1,04;0,73;0,19;604;0,74;76;1;1
26009;830;838;46,08;816;319;0,56;20,14;0,83;0,56;0,23;511;0,70;76;2;0
54845;2074;2211;54,13;1844;424;1,03;35,52;0,94;0,51;0,52;787;1,60;76;1;1
608;478;439;46,71;412;200;0,45;15,95;1,13;2,64;0,08;403;0,54;76;2;0
1815;3714;3939;64,19;3726;514;1,49;43,09;1,39;0,31;0,41;1216;2,61;76;1;1
4546;687;602;43,88;868;221;0,42;23,52;0,55;0,61;0,09;549;0,55;76;1;1
